Study.ID,Cross.ID,File,Source,Study.name,Genus,spL.name,spS.name,species.pair,Female.pref,homologous,trait.type,trait,Mn.spL,SD.spL,SE.spL,Mn.hybLS,SD.hybLS,SE.hybLS,Mn.hybSL,SD.hybSL,SE.hybSL,Mn.spS,SD.spS,SE.spS,Parents.spLF.spL,Parents.spLM.spL,Parents.spLF.hybLS,Parents.spLM.hybSL,Parents.spSF.hybSL,Parents.spSM.hybLS,Parents.spSF.spS,Parents.spSM.spS,N.spL,N.hybLS,N.hybSL,N.spS,reps.spL,reps.hybLS,reps.hybSL,reps.spS,Bottleneck.spLF,Bottleneck.spLM,Bottleneck.spSF,Bottleneck.spSM,pheno.div.diff,pheno.div.ratio,reciprocal,distribution,source_distribution,taxa,souce_sex.determinaton,sex.determination,hetero.sex,divergence.cytb,divergence.COI,Survival.spL,Survival.hybLS,Survival.hybSL,Survival.spS,surv.relat.hybLS,surv.relat.hybSL,surv.File,surv.Source,surv.Study.name,comments,parentals,sq.divergence.COI,ES.ID
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_peakfrequcentre,61978.2051666667,9275.54600271917,NA,NA,NA,NA,62084.375,37454.5623159749,NA,85535.69275,9125.85774953417,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2.86712072852107,-0.188621563036539,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES113
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_minfreqcenter,61213.2866666667,9007.74500857463,NA,NA,NA,NA,69421.875,21244.1393572733,NA,80507.197,8382.73883959728,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2.23273468156833,-0.262814214871775,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES114
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_maxfreqcenter,71257.7506666667,7370.4746510776,NA,NA,NA,NA,95231.25,2713.52227280338,NA,90638.4525,8209.64447164254,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2.24564855960211,-0.314270540273846,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES115
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_bandwcentre,9988.753,6829.43441233837,NA,NA,NA,NA,25728.125,23931.1451257822,NA,10071.6775,4429.05185297188,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.625705695200575,-0.672086434787613,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES116
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_entropycentre,0.209166666666667,0.0341433253604078,NA,NA,NA,NA,0.1705,0.0912167747730646,NA,0.22525,0.0343256463886699,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.638041801625825,-0.570718267200244,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES117
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_peakfrequmax,68118.2983333333,9187.5342106378,NA,NA,NA,NA,82650,3676.95526217005,NA,80739.4265,5303.47423930304,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1.23987829532874,-0.423003987322762,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES118
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_minfreqmax,66305.2156666667,9378.63079479556,NA,NA,NA,NA,81371.875,2930.07372454176,NA,79202.79225,5361.13424131439,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1.28101159911383,-0.411048644370998,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES119
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_maxfrequmax,72361.4995,9750.2056443413,NA,NA,NA,NA,85321.875,3707.89118384696,NA,84045.20575,4837.58065042595,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1.10039744411605,-0.454272526566136,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES120
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_bandwmax,6007.61466666667,2379.1891824199,NA,NA,NA,NA,3918.75,733.623285481043,NA,4802.381,1332.03164810926,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.458715106323479,-0.339929893807422,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES121
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_entropymax,0.204333333333333,0.0116390148494908,NA,NA,NA,NA,0.1925,0.0162634559672906,NA,0.195,0.0107393357957247,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.638042805971605,-0.61280830826514,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES122
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_FAC2_1,0.452733561976195,1.26035552844578,NA,NA,NA,NA,0.438926993660947,1.07626639748604,NA,1.90984863759825,1.80185506462209,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.637827387677884,1.53235856770729,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES123
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_FAC1_3,3.86180168097115,3.47801527653677,NA,NA,NA,NA,1.31292920041217,0.313436287831305,NA,1.49779336756209,0.994128184533127,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.637692449248863,0.774030954674413,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES124
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_FAC1_4,0.487438691998915,1.15387388432275,NA,-0.673017371172765,2.72970527287205,NA,NA,NA,NA,0.55596592608489,0.647694442625577,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,-0.638033998394657,-0.482209843650295,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES125
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_meanduration,0.0431428571428571,0.0216597058415588,NA,NA,NA,NA,0.033,NA,NA,0.02475,0.0116153633893506,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.638041457987234,0.171093471826704,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES126
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_peakfrequstart,76228.5715,13271.3152368197,NA,75540,NA,NA,NA,NA,NA,54580.9524285714,7151.32356070127,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2.58294763526546,-0.170291706396053,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES127
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_minfreqstart,74332.14275,12615.6156918626,NA,74460,NA,NA,NA,NA,NA,53274.7618571429,6927.03604147885,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2.49512493547398,-0.171786727163397,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES128
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_maxfrequstart,78808.33325,12749.5641587816,NA,78860,NA,NA,NA,NA,NA,57440.0001428571,7073.59712577534,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2.54139212718769,-0.197667774789923,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES129
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_bandwstart,4110,600.311676764108,NA,NA,NA,NA,4340,NA,NA,4411.905,626.264255053722,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.593123155795493,-0.575640925814265,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES130
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_entropystart,0.202285714285714,0.0233503339427527,NA,NA,NA,NA,0.221,NA,NA,0.2115,0.0157585955380971,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.638042823684934,-0.616211093886666,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES131
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_peakfrequend,75334.524,11042.2134460537,NA,79060,NA,NA,NA,NA,NA,58608.0951428571,6273.46980490612,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,1.85071406160541,-0.298111984626389,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES132
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_minfreqend,74025,11169.4150846557,NA,78160,NA,NA,NA,NA,NA,57369.0475714286,6615.94796680503,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,1.84022773514684,-0.292209257646188,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES133
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_maxfrequend,77971.4285,11022.6693431479,NA,82940,NA,NA,NA,NA,NA,61825.7142857143,6094.17489608078,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,1.76430838742893,-0.327442699582927,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES134
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_bandwend,4394.28557142857,1103.00877027412,NA,NA,NA,NA,4740,NA,NA,3878.5715,836.303283329878,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.561310083421537,-0.492536481215096,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES135
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_entropyend,0.1935,0.0287112057101983,NA,0.214,NA,NA,NA,NA,NA,0.212142857142857,0.0128507920823137,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,-0.638041420789242,-0.543143026193132,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES136
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_peakfrequcentre,84771.4285,11250.2360322665,NA,90260,NA,NA,NA,NA,NA,65132.8571428572,6639.28992356513,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2.28401747336791,-0.278914487347264,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES137
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_minfreqcenter,82939.28575,11362.3125348616,NA,89020,NA,NA,NA,NA,NA,63461.4287142857,7232.08986114546,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2.26010447330213,-0.272526799159722,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES138
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_maxfreqcenter,87214.28575,11278.1558978646,NA,92820,NA,NA,NA,NA,NA,68880.9524285714,4518.62056747458,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2.08980853818113,-0.321334970119246,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES139
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_bandwcentre,5404.28571428572,4186.78449223167,NA,NA,NA,NA,3800,NA,NA,4239.28575,426.048674689779,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.464701558054294,-0.310847230124432,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES140
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_entropycentre,0.19675,0.0115289490703475,NA,0.193,NA,NA,NA,NA,NA,0.189,0.00728010988928053,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,-0.638043041558887,-0.622922046750941,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES141
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_peakfrequmax,81715.476,10451.3541605004,NA,85680,NA,NA,NA,NA,NA,64371.4285714286,7250.37604647813,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,1.94261074391675,-0.317353264031337,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES142
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_minfreqmax,80088.09525,10219.5703381043,NA,84440,NA,NA,NA,NA,NA,62977.1428571429,7156.80751493428,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,1.90792807497459,-0.314608749965292,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES143
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_maxfrequmax,84541.6665,10896.6653123619,NA,88540,NA,NA,NA,NA,NA,66872.381,7126.68059480873,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,1.99100355641995,-0.323691568855167,Inviable,Allopatry,original study,Rodentia,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES144
