"ES.ID","lnRR.es","lnRR.sv","SMD.es","SMD.sv","cross","Study.ID","Cross.ID","File","Source","Study.name","Genus","spL.name","spS.name","species.pair","Female.pref","homologous","trait.type","trait","Mn.spL","SD.spL","SE.spL","Mn.hybLS","SD.hybLS","SE.hybLS","Mn.hybSL","SD.hybSL","SE.hybSL","Mn.spS","SD.spS","SE.spS","Parents.spLF.spL","Parents.spLM.spL","Parents.spLF.hybLS","Parents.spLM.hybSL","Parents.spSF.hybSL","Parents.spSM.hybLS","Parents.spSF.spS","Parents.spSM.spS","N.spL","N.hybLS","N.hybSL","N.spS","reps.spL","reps.hybLS","reps.hybSL","reps.spS","Bottleneck.spLF","Bottleneck.spLM","Bottleneck.spSF","Bottleneck.spSM","pheno.div.diff","pheno.div.ratio","reciprocal","distribution","source_distribution","taxa","souce_sex.determinaton","sex.determination","hetero.sex","divergence.cytb","divergence.COI","Survival.spL","Survival.hybLS","Survival.hybSL","Survival.spS","surv.relat.hybLS","surv.relat.hybSL","surv.File","surv.Source","surv.Study.name","comments","parentals","sq.divergence.COI"
"ES118",0.169981137296978,0.00411060208342811,1.43194586644054,0.519190114887474,"spL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_peakfrequmax",80739.4265,5303.47423930304,NA,82650,3676.95526217005,NA,NA,NA,NA,68118.2983333333,9187.5342106378,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1.24233408326465,-0.422117032259632,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES119",0.204761135563707,0.0039828153226791,1.51392086339209,0.809913940455032,"hybLS","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_minfreqmax",79202.79225,5361.13424131439,NA,81371.875,2930.07372454176,NA,NA,NA,NA,66305.2156666667,9378.63079479556,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1.28350284088844,-0.410150676320671,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES119",0.177742992110856,0.00447995180358815,1.43581173214646,0.519744433175138,"spL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_minfreqmax",79202.79225,5361.13424131439,NA,81371.875,2930.07372454176,NA,NA,NA,NA,66305.2156666667,9378.63079479556,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1.28350284088844,-0.410150676320671,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES120",0.164756486364299,0.00397023128209729,1.24691250137851,0.763841090797543,"hybLS","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_maxfrequmax",84045.20575,4837.58065042595,NA,85321.875,3707.89118384696,NA,NA,NA,NA,72361.4995,9750.2056443413,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1.10273300996561,-0.453414375362817,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES120",0.14968043468825,0.00385421345811213,1.2771965118796,0.498228213164537,"spL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_maxfrequmax",84045.20575,4837.58065042595,NA,85321.875,3707.89118384696,NA,NA,NA,NA,72361.4995,9750.2056443413,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1.10273300996561,-0.453414375362817,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES121",-0.20333911119342,0.03675690157403,-0.582438930287483,0.778269592292869,"hybSL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_bandwmax",6007.61466666667,2379.1891824199,NA,NA,NA,NA,3918.75,733.623285481043,NA,4802.381,1332.03164810926,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.457723379158874,-0.338966412798358,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES121",0.22391593910586,0.0453732098103569,0.530671879187947,0.43074729883471,"spL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_bandwmax",6007.61466666667,2379.1891824199,NA,NA,NA,NA,3918.75,733.623285481043,NA,4802.381,1332.03164810926,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.457723379158874,-0.338966412798358,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES122",-0.012903404835908,0.00432717169979908,-0.161460848963636,0.752172467145672,"hybSL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_entropymax",0.204333333333333,0.0116390148494908,NA,NA,NA,NA,0.1925,0.0162634559672906,NA,0.195,0.0107393357957247,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.637205645903522,-0.612096196580827,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES122",0.0467530887043533,0.00129903081873371,0.744934788023207,0.444413058587026,"spL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_entropymax",0.204333333333333,0.0116390148494908,NA,NA,NA,NA,0.1925,0.0162634559672906,NA,0.195,0.0107393357957247,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.637205645903522,-0.612096196580827,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES123",-0.0309706912492771,4.29791311710583,-0.00973764745792748,0.666672593027793,"hybLS","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_FAC2_1",1.90984863759825,1.80185506462209,NA,0.438926993660947,1.07626639748604,NA,NA,NA,NA,0.452733561976195,1.26035552844578,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,-0.636990041935305,1.5350467578226,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES123",1.43947548153055,1.5141904057444,0.884732023405665,0.455804204328641,"spL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_FAC2_1",1.90984863759825,1.80185506462209,NA,0.438926993660947,1.07626639748604,NA,NA,NA,NA,0.452733561976195,1.26035552844578,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,-0.636990041935305,1.5350467578226,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES124",-0.131732264838054,0.138630022849385,-0.168554811959258,0.752367560386218,"hybSL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_FAC1_3",3.86180168097115,3.47801527653677,NA,NA,NA,NA,1.31292920041217,0.313436287831305,NA,1.49779336756209,0.994128184533127,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.636854987199426,0.776020590818684,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES124",0.947140894604503,0.245319910199844,0.75775825048979,0.445376544975934,"spL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_FAC1_3",3.86180168097115,3.47801527653677,NA,NA,NA,NA,1.31292920041217,0.313436287831305,NA,1.49779336756209,0.994128184533127,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.636854987199426,0.776020590818684,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES125",NA,NA,-0.547368911918558,0.774967727144576,"hybSL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_FAC1_4",0.55596592608489,0.647694442625577,NA,NA,NA,NA,-0.673017371172765,2.72970527287205,NA,0.487438691998915,1.15387388432275,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.6371968307351,-0.481377427661484,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES125",0.131542485825434,1.62713091724797,0.0708891681253803,0.416917930374542,"spL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_FAC1_4",0.55596592608489,0.647694442625577,NA,NA,NA,NA,-0.673017371172765,2.72970527287205,NA,0.487438691998915,1.15387388432275,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.6371968307351,-0.481377427661484,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES126",0.555691379304856,0.0910696012647503,0.888701179958819,0.428756678641697,"spL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","U Shaped Inverted_meanduration",0.0431428571428571,0.0216597058415588,NA,NA,NA,NA,0.033,NA,NA,0.02475,0.0116153633893506,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.637204296757289,0.17252769581706,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES127",0.334051381216471,0.0100300194951001,2.05359394806136,0.584550238471426,"spL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","U Shaped Inverted_peakfrequstart",76228.5715,13271.3152368197,NA,75540,NA,NA,NA,NA,NA,54580.9524285714,7151.32356070127,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2.58656104875899,-0.16917195858697,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES128",0.333080757940612,0.00961638299215342,2.0867876961469,0.590797274165783,"spL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","U Shaped Inverted_minfreqstart",74332.14275,12615.6156918626,NA,74460,NA,NA,NA,NA,NA,53274.7618571429,6927.03604147885,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2.49866265235319,-0.170668356533089,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES129",0.316277815949013,0.00870961811570973,2.08714051995754,0.590864213313898,"spL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","U Shaped Inverted_maxfrequstart",78808.33325,12749.5641587816,NA,78860,NA,NA,NA,NA,NA,57440.0001428571,7073.59712577534,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2.54496972293392,-0.196573245185952,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES130",0.0708835404663417,0.00808505735338479,0.452979814484534,0.402183993417618,"spL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","U Shaped Inverted_bandwstart",4411.905,626.264255053722,NA,4340,NA,NA,NA,NA,NA,4110,600.311676764108,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,-0.592247278340648,-0.574894576391332,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES131",0.0445438732879822,0.0032914087922749,0.398611341132034,0.400079461097101,"spL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","U Shaped Inverted_entropystart",0.2115,0.0157585955380971,NA,0.221,NA,NA,NA,NA,NA,0.202285714285714,0.0233503339427527,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,-0.637205663632119,-0.615502116770274,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES132",0.251065686377245,0.00700793719536635,1.86912455485103,0.551658352018374,"spL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","U Shaped Inverted_peakfrequend",75334.524,11042.2134460537,NA,79060,NA,NA,NA,NA,NA,58608.0951428571,6273.46980490612,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,1.85369634439421,-0.297109981920348,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES133",0.254897957020683,0.00759162713042419,1.80944146899608,0.541678889662719,"spL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","U Shaped Inverted_minfreqend",74025,11169.4150846557,NA,78160,NA,NA,NA,NA,NA,57369.0475714286,6615.94796680503,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,1.84320097950467,-0.291201817483695,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES134",0.232023091614515,0.00638424478049915,1.82651652344624,0.544500897876332,"spL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","U Shaped Inverted_maxfrequend",77971.4285,11022.6693431479,NA,82940,NA,NA,NA,NA,NA,61825.7142857143,6094.17489608078,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,1.76721619497377,-0.326467715657495,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES135",0.124838047331539,0.0206240005675913,0.461211079871495,0.402526036502426,"spL","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","U Shaped Inverted_bandwend",4394.28557142857,1103.00877027412,NA,NA,NA,NA,4740,NA,NA,3878.5715,836.303283329878,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.560406785472044,-0.491713577887508,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
