"ES.ID","lnRR.es","lnRR.sv","direction","SE","parental","Study.ID","Cross.ID","File","Source","Study.name","Genus","spL.name","spS.name","species.pair","Female.pref","homologous","trait.type","trait","Mn.spL","SD.spL","SE.spL","Mn.hybLS","SD.hybLS","SE.hybLS","Mn.hybSL","SD.hybSL","SE.hybSL","Mn.spS","SD.spS","SE.spS","Parents.spLF.spL","Parents.spLM.spL","Parents.spLF.hybLS","Parents.spLM.hybSL","Parents.spSF.hybSL","Parents.spSM.hybLS","Parents.spSF.spS","Parents.spSM.spS","N.spL","N.hybLS","N.hybSL","N.spS","reps.spL","reps.hybLS","reps.hybSL","reps.spS","Bottleneck.spLF","Bottleneck.spLM","Bottleneck.spSF","Bottleneck.spSM","pheno.div.diff","pheno.div.ratio","reciprocal","distribution","source_distribution","taxa","souce_sex.determinaton","sex.determination","hetero.sex","divergence.cytb","divergence.COI","Survival.spL","Survival.hybLS","Survival.hybSL","Survival.spS","surv.relat.hybLS","surv.relat.hybSL","surv.File","surv.Source","surv.Study.name","comments","parentals","sq.divergence.COI"
"ES369",0,0.0738197119403411,"+",0.604599788078073,"Mother","s25","Drosophila_littoralis_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_littoralis","Drosophila_littoralis_Drosophila_virilis",NA,"Yes","sound","inhbt_PL",11,3.74250547996682,NA,11,4.95213719166379,NA,NA,NA,NA,9,5.00994906812515,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,5,112,81,NA,99,NA,NA,NA,NA,-0.636909195395691,-0.374803318537842,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.892790030352132,-0.913640169325252,0.99,0.16,0,0.955,-1.80469626025877,0,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,0.0804956216966462
"ES370",0.287682072451781,0.0547004115033053,"+",0.604599788078073,"Mother","s25","Drosophila_littoralis_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_littoralis","Drosophila_littoralis_Drosophila_virilis",NA,"Yes","sound","inhbt_CN",4,0.984869863149162,NA,3,1.23803429791595,NA,NA,NA,NA,2,1.00198981362503,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,5,112,81,NA,99,NA,NA,NA,NA,-0.636909195395691,0.384441611129235,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.892790030352132,-0.913640169325252,0.99,0.16,0,0.955,-1.80469626025877,0,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,0.0804956216966462
"ES373",0,0.034904751249967,"+",0.573573720954548,"Mother","s25","Drosophila_montana_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_montana","Drosophila_montana_Drosophila_virilis",NA,"Yes","sound","inhbt_CN",4,0.984869863149162,NA,4,1.34996720428976,NA,NA,NA,NA,3,4.91240170017435,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,5,112,131,NA,114,NA,NA,NA,NA,-0.637058115610609,-0.24065895063039,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.04575749056068,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195887928952876
"ES374",0.273293334999681,0.158929803985689,"+",0.573573720954548,"Mother","s25","Drosophila_montana_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_montana","Drosophila_montana_Drosophila_virilis",NA,"Yes","sound","inhbt_IPI",46,30.530965757624,NA,35,20.8280654376135,NA,NA,NA,NA,21,21.8110635487741,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,5,112,131,NA,114,NA,NA,NA,NA,-0.633484030452573,0.524691680798613,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.04575749056068,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195887928952876
"ES375",0.82098055206983,0.15141289342729,"+",0.685551720847258,"Mother","s25","Drosophila_kanekoi_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_kanekoi","Drosophila_virilis","Drosophila_kanekoi_Drosophila_virilis",NA,"Yes","sound","inhbt_PL",25,17.1493686455186,NA,11,3.50134797311455,NA,NA,NA,NA,11,3.74250547996682,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,5,28,82,NA,112,NA,NA,NA,NA,-0.635122152816673,0.581520745053477,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.950781977329818,NA,NA,NA,0.99,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0.0591965014668321
"ES376",0.22314355131421,0.161082911013152,"+",0.685551720847258,"Mother","s25","Drosophila_kanekoi_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_kanekoi","Drosophila_virilis","Drosophila_kanekoi_Drosophila_virilis",NA,"Yes","sound","inhbt_CN",5,3.728123618591,NA,4,1.02980822738663,NA,NA,NA,NA,4,0.984869863149162,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,5,28,82,NA,112,NA,NA,NA,NA,-0.637058115610609,-0.340157193540774,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.950781977329818,NA,NA,NA,0.99,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0.0591965014668321
"ES377",1.80097612433298,0.189019284793618,"+",0.685551720847258,"Mother","s25","Drosophila_kanekoi_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_kanekoi","Drosophila_virilis","Drosophila_kanekoi_Drosophila_virilis",NA,"Yes","sound","inhbt_IPI",218,92.208924166484,NA,36,23.6855892298925,NA,NA,NA,NA,46,30.530965757624,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,5,28,82,NA,112,NA,NA,NA,NA,-0.611592758859597,1.71446557147927,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.950781977329818,NA,NA,NA,0.99,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0.0591965014668321
"ES378",0.0800427076735364,0.0767448737470041,"+",0.573573720954548,"Mother","s25","Drosophila_flavomontana_Drosophila_lacicola","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_flavomontana","Drosophila_lacicola","Drosophila_flavomontana_Drosophila_lacicola",NA,"Yes","sound","inhbt_PL",13,6.82000058813241,NA,12,3.95277558265079,NA,NA,NA,NA,11,4.62136917427227,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,5,187,158,NA,72,NA,NA,NA,NA,-0.636909195395691,-0.426629633243309,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,0.00475115559100102,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,1.64615010052077
"ES379",0,0.0468634573541005,"+",0.573573720954548,"Mother","s25","Drosophila_flavomontana_Drosophila_lacicola","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_flavomontana","Drosophila_lacicola","Drosophila_flavomontana_Drosophila_lacicola",NA,"Yes","sound","inhbt_CN",3,1.10594604131877,NA,3,0.941137043488282,NA,NA,NA,NA,3,1.05031117597097,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,5,187,158,NA,72,NA,NA,NA,NA,-0.637207035825528,-0.684174857428982,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,0.00475115559100102,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,1.64615010052077
"ES381",0.309730209673543,0.00136366114347934,"+",0.342775860423629,"Mother","s26","A541.auraria_B16.biauraria","Tomaru_1994.Drosophila","table1","Tomaru&Oguma_1994","Drosophila","Drosophila_auraria","Drosophila_biauraria","Drosophila_auraria_Drosophila_biauraria",NA,"Yes","sound","IPI",21.4,1.9,NA,15.7,0.52,NA,16,0.5,NA,12.9,0.91,NA,6,6,NA,NA,NA,NA,10,10,6,22,15,10,180,220,150,300,1,NA,1,NA,-0.635941213998723,0.0961713450895163,"Viable","Overlap","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.48148606012211,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parental data provided in other paper (Tomaru.Oguma_1993.AnimBehav)_N: n of song_Parents: n of indv (mass culture)",NA,0.111661917187835
"ES382",0.342095494175575,0.00193277393244798,"+",0.427516610053955,"Mother","s26","A541.auraria_B18.biauraria","Tomaru_1994.Drosophila","table1","Tomaru&Oguma_1994","Drosophila","Drosophila_auraria","Drosophila_biauraria","Drosophila_auraria_Drosophila_biauraria",NA,"Yes","sound","IPI",21.4,1.9,NA,15.2,1.31,NA,16.2,0.42,NA,12.4,0.76,NA,6,6,NA,NA,6,NA,9,9,6,12,6,9,180,120,60,270,1,NA,1,NA,-0.635866753891264,0.157115552172829,"Viable","Overlap","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.48148606012211,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parental data provided in other paper (Tomaru.Oguma_1993.AnimBehav)_N: n of song_Parents: n of indv (mass culture)",NA,0.111661917187835
"ES383",0.129759226703099,0.00147124338679198,"+",0.503057431626958,"Mother","s26","A662.auraria_B18.biauraria","Tomaru_1994.Drosophila","table1","Tomaru&Oguma_1994","Drosophila","Drosophila_auraria","Drosophila_biauraria","Drosophila_auraria_Drosophila_biauraria",NA,"Yes","sound","IPI",18.9,1.98,NA,16.6,0.37,NA,15.8,0.49,NA,12.4,0.76,NA,8,8,5,5,6,6,9,9,8,5,6,9,240,50,60,270,NA,NA,NA,NA,-0.636239054428559,-0.0344067665429344,"Viable","Overlap","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.48148606012211,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parental data provided in other paper (Tomaru.Oguma_1993.AnimBehav)_N: n of song_Parents: n of indv (mass culture)",NA,0.111661917187835
"ES385",0.212684420524072,0.00139102185159802,"+",0.484758270665203,"Mother","s26","A541.auraria_T544_triauraria","Tomaru_1994.Drosophila","table1","Tomaru&Oguma_1994","Drosophila","Drosophila_auraria","Drosophila_triauraria","Drosophila_auraria_Drosophila_triauraria",NA,"Yes","sound","IPI",21.4,1.9,NA,17.3,0.43,NA,18.1,0.39,NA,16.1,0.96,NA,6,6,8,8,10,10,7,7,6,8,10,7,180,80,100,210,NA,NA,NA,NA,-0.636417758686461,-0.245454250545637,"Viable","Overlap","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-2.69897000433602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75197920694202
"ES386",0.224312458519191,0.00137767272490644,"+",0.468320982069382,"Mother","s26","A541.auraria_quadraria","Tomaru_1994.Drosophila","table1","Tomaru&Oguma_1994","Drosophila","Drosophila_auraria","Drosophila_quadraria","Drosophila_auraria_Drosophila_quadraria",NA,"Yes","sound","IPI",21.4,1.9,NA,17.1,0.41,NA,17.6,0.26,NA,15.6,0.68,NA,6,6,9,9,6,6,5,5,6,9,6,5,180,90,60,150,NA,NA,NA,NA,-0.636343298579002,-0.19681653610774,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94602858562269
"ES387",0.403131384761944,0.00157460887006693,"+",0.604599788078073,"Mother","s26","A541.auraria_subauraria","Tomaru_1994.Drosophila","table1","Tomaru&Oguma_1994","Drosophila","Drosophila_auraria","Drosophila_subauraria","Drosophila_auraria_Drosophila_subauraria",NA,"Yes","sound","IPI",21.4,1.9,NA,14.3,0.4,NA,NA,NA,NA,11.1,0.64,NA,6,6,3,3,NA,NA,10,10,6,3,NA,10,180,30,NA,258,NA,NA,NA,NA,-0.63567315761187,0.327859566024066,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.48148606012211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111661917187835
"ES388",0.0774580590390039,0.0000854459959836743,"+",0.122565202733028,"Mother","s26","Drosophila_triauraria_Drosophila_quadraria","Tomaru_1994.Drosophila","table1","Tomaru&Oguma_1994","Drosophila","Drosophila_triauraria","Drosophila_quadraria","Drosophila_triauraria_Drosophila_quadraria",NA,"Yes","sound","IPI",16.1,0.96,NA,14.9,0.37,NA,16.5,0.59,NA,15.6,0.68,NA,7,7,9,9,6,6,5,5,210,9,6,150,NA,NA,NA,NA,NA,NA,NA,NA,-0.637132575718068,-0.635537142991086,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94602858562269
"ES390",-0.0746615287690196,0.0000977427645281461,"+",0.103857849474007,"Mother","s26","Drosophila_quadraria_Drosophila_biauraria","Tomaru_1994.Drosophila","table1","Tomaru&Oguma_1994","Drosophila","Drosophila_biauraria","Drosophila_quadraria","Drosophila_quadraria_Drosophila_biauraria",NA,"Yes","sound","IPI",12.9,0.91,NA,13.9,0.28,NA,13.4,0.27,NA,11.1,0.64,NA,10,10,5,5,10,10,5,5,300,5,10,150,NA,NA,NA,NA,NA,NA,NA,NA,-0.636938979438675,-0.452486636494433,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-2.39794000867204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77251082218942
"ES391",-0.18081892690942,0.0000330815147731448,"+",0.106509966082125,"Mother","s26","Drosophila_quadraria_Drosophila_subauraria","Tomaru_1994.Drosophila","table1","Tomaru&Oguma_1994","Drosophila","Drosophila_quadraria","Drosophila_subauraria","Drosophila_quadraria_Drosophila_subauraria",NA,"Yes","sound","IPI",11.1,0.64,NA,13.3,0.52,NA,NA,NA,NA,11.1,0.64,NA,5,5,NA,NA,NA,NA,10,10,150,140,NA,258,NA,NA,NA,NA,NA,NA,NA,NA,-0.637207035825528,-0.684174857428982,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.48148606012211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111661917187835
"ES392",0.0891277798960073,0.000132933422440394,"+",0.103350810565128,"Mother","s26","Drosophila_biauraria_Drosophila_subauraria","Tomaru_1994.Drosophila","table1","Tomaru&Oguma_1994","Drosophila","Drosophila_biauraria","Drosophila_subauraria","Drosophila_biauraria_Drosophila_subauraria",NA,"Yes","sound","IPI",12.9,0.91,NA,11.8,0.36,NA,11.5,0.51,NA,11.1,0.64,NA,10,10,8,8,8,8,10,10,300,8,8,258,NA,NA,NA,NA,NA,NA,NA,NA,-0.636938979438675,-0.452486636494433,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.95860731484178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.728149226460916
"ES393",-0.0544175698707133,0.000493655076183086,"+",0.261799387799149,"Mother","s27","Chrysoperla_johnsoni_Chrysoperla_plorabunda","Wells_insect.song.1994","table1","Well","Chrysoperla","Chrysoperla_plorabunda","Chrysoperla_johnsoni","Chrysoperla_johnsoni_Chrysoperla_plorabunda",NA,"Yes","sound","Initial Volley frequency",75.1,7.67333043730035,1.6,79.3,2.5,0.5,82.2,4.40908153700972,0.9,71.3,4.91934955049954,1.1,10,10,10,10,10,10,10,10,23,25,24,20,NA,NA,NA,NA,NA,NA,NA,NA,-0.636641139008838,-0.604123909673788,"Viable","Overlap","original study","Neuroptera","Tauber Catherine A. and Maurice J. Tauber. Inheritance of seasonal cycles in Chrysoperla (Insecta: Neuroptera). Genetics Research 49.3 (1987): 215-223.","XY","Male",NA,-1.95860731484178,0.547333333333333,0.489375,0.454357142857143,0.62552,-0.180918558009415,-0.255164077690937,"Wells_1993_Lacewings","table1",NA,NA,NA,0.728149226460916
"ES394",-0.0843287068315211,0.000258803413978754,"+",0.261799387799149,"Mother","s27","Chrysoperla_johnsoni_Chrysoperla_plorabunda","Wells_insect.song.1994","table1","Well","Chrysoperla","Chrysoperla_plorabunda","Chrysoperla_johnsoni","Chrysoperla_johnsoni_Chrysoperla_plorabunda",NA,"Yes","sound","Middle Volley frequency",59.1,3.3570820663189,0.7,64.3,3.5,0.7,67.9,2.93938769133981,0.6,58.2,2.23606797749979,0.5,10,10,10,10,10,10,10,10,23,25,24,20,NA,NA,NA,NA,NA,NA,NA,NA,-0.637073007632101,-0.660516781722027,"Viable","Overlap","original study","Neuroptera","Tauber Catherine A. and Maurice J. Tauber. Inheritance of seasonal cycles in Chrysoperla (Insecta: Neuroptera). Genetics Research 49.3 (1987): 215-223.","XY","Male",NA,-1.95860731484178,0.547333333333333,0.489375,0.454357142857143,0.62552,-0.180918558009415,-0.255164077690937,"Wells_1993_Lacewings","table1",NA,NA,NA,0.728149226460916
"ES395",0.0602188599930549,0.00127260729929167,"+",0.273440542552276,"Mother","s27","Chrysoperla_johnsoni_Chrysoperla_plorabunda","Wells_insect.song.1994","table1","Well","Chrysoperla","Chrysoperla_johnsoni","Chrysoperla_plorabunda","Chrysoperla_johnsoni_Chrysoperla_plorabunda",NA,"Yes","sound","End Volley frequency",46.2,4.02492235949962,0.9,43.5,6.36867333123626,1.3,37.3,5.5,1.1,40.3,3.3570820663189,0.7,10,10,10,10,10,10,10,10,20,24,25,23,NA,NA,NA,NA,NA,NA,NA,NA,-0.63632840655751,-0.473536645689641,"Viable","Overlap","original study","Neuroptera","Tauber Catherine A. and Maurice J. Tauber. Inheritance of seasonal cycles in Chrysoperla (Insecta: Neuroptera). Genetics Research 49.3 (1987): 215-223.","XY","Male",NA,-1.95860731484178,0.62552,0.454357142857143,0.489375,0.547333333333333,-0.255164077690937,-0.180918558009415,"Wells_1993_Lacewings","table1",NA,NA,NA,0.728149226460916
"ES396",-0.188546139975278,0.00315220685514968,"+",0.261799387799149,"Mother","s27","Chrysoperla_johnsoni_Chrysoperla_plorabunda","Wells_insect.song.1994","table1","Well","Chrysoperla","Chrysoperla_plorabunda","Chrysoperla_johnsoni","Chrysoperla_johnsoni_Chrysoperla_plorabunda",NA,"Yes","sound","I-E Volley frequency",34.7,8.63249674196289,1.8,41.9,4.5,0.9,38.7,7.34846922834953,1.5,25.1,7.60263112349929,1.7,10,10,10,10,10,10,10,10,23,25,24,20,NA,NA,NA,NA,NA,NA,NA,NA,-0.635777401762313,-0.18486563060984,"Viable","Overlap","original study","Neuroptera","Tauber Catherine A. and Maurice J. Tauber. Inheritance of seasonal cycles in Chrysoperla (Insecta: Neuroptera). Genetics Research 49.3 (1987): 215-223.","XY","Male",NA,-1.95860731484178,0.547333333333333,0.489375,0.454357142857143,0.62552,-0.180918558009415,-0.255164077690937,"Wells_1993_Lacewings","table1",NA,NA,NA,0.728149226460916
"ES397",0.575504269614784,0.0124155745933245,"+",0.273440542552276,"Mother","s27","Chrysoperla_johnsoni_Chrysoperla_plorabunda","Wells_insect.song.1994","table1","Well","Chrysoperla","Chrysoperla_johnsoni","Chrysoperla_plorabunda","Chrysoperla_johnsoni_Chrysoperla_plorabunda",NA,"Yes","sound","Volley duration",1586,652.931849429939,146,892,274.342851191716,56,718,170,34,604,105.50829351288,22,10,10,10,10,10,10,10,10,20,24,25,23,NA,NA,NA,NA,NA,NA,NA,NA,-0.490967384775853,0.804164576805486,"Viable","Overlap","original study","Neuroptera","Tauber Catherine A. and Maurice J. Tauber. Inheritance of seasonal cycles in Chrysoperla (Insecta: Neuroptera). Genetics Research 49.3 (1987): 215-223.","XY","Male",NA,-1.95860731484178,0.62552,0.454357142857143,0.489375,0.547333333333333,-0.255164077690937,-0.180918558009415,"Wells_1993_Lacewings","table1",NA,NA,NA,0.728149226460916
"ES398",0.454970017501363,0.00853076471449458,"+",0.273440542552276,"Mother","s27","Chrysoperla_johnsoni_Chrysoperla_plorabunda","Wells_insect.song.1994","table1","Well","Chrysoperla","Chrysoperla_johnsoni","Chrysoperla_plorabunda","Chrysoperla_johnsoni_Chrysoperla_plorabunda",NA,"Yes","sound","Volley interval",3499,1350.58505840987,302,2220,357.625502446344,73,1938,335,67,1199,153.466608746007,32,10,10,10,10,10,10,10,10,20,24,25,23,NA,NA,NA,NA,NA,NA,NA,NA,-0.294690541513663,0.966956209146834,"Viable","Overlap","original study","Neuroptera","Tauber Catherine A. and Maurice J. Tauber. Inheritance of seasonal cycles in Chrysoperla (Insecta: Neuroptera). Genetics Research 49.3 (1987): 215-223.","XY","Male",NA,-1.95860731484178,0.62552,0.454357142857143,0.489375,0.547333333333333,-0.255164077690937,-0.180918558009415,"Wells_1993_Lacewings","table1",NA,NA,NA,0.728149226460916
"ES399",0.524248644098131,0.00038793714795877,"+",0.484758270665203,"Mother","s28","KW L. paranigra","Shaw.Song&Pref_2000.Evolution","table1","Shaw_2000","Laupala","Laupala_kohalensis","Laupala_paranigra","Laupala_kohalensis_Laupala_paranigra","y","Yes","sound","Pulse duration",3.75,0.14,NA,2.22,0.07,NA,1.88,0.12,NA,0.94,0.05,NA,NA,NA,8,8,4,4,NA,NA,10,4,2,10,NA,NA,NA,NA,NA,NA,NA,NA,-0.636788570021607,1.44895238437197,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ES400",0.433864582629862,0.00055428742908432,"+",0.523598775598299,"Mother","s28","SB L. paranigra","Shaw.Song&Pref_2000.Evolution","table1","Shaw_2000","Laupala","Laupala_kohalensis","Laupala_paranigra","Laupala_kohalensis_Laupala_paranigra","y","Yes","sound","Pulse duration",3.75,0.14,NA,2.43,0.07,NA,2.09,0.12,NA,1.05,0.07,NA,NA,NA,8,8,4,4,NA,NA,10,2,2,10,NA,NA,NA,NA,NA,NA,NA,NA,-0.636804951245248,1.27834064178158,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ES401",0.291897041811093,0.000176938619401026,"+",0.166973765667414,"Mother","s29","Carabus_iwawakianus_Carabus_maiyasanus","Sasabe_2007.Heredity","fig2+text","Sasabe_et.al_2007","Carabus","Carabus_maiyasanus","Carabus_iwawakianus","Carabus_iwawakianus_Carabus_maiyasanus",NA,"Yes","morphology","CPL",2.536,0.141,NA,1.894,0.112,NA,1.778,0.147,NA,1.274,0.065,NA,NA,NA,33,33,13,13,NA,NA,22,96,26,33,NA,NA,NA,NA,NA,NA,NA,NA,-0.637019098514301,0.377163764349479,"Viable","Overlap","original study","Coleoptera","Serrano J. and J. S. Yadav. Chromosome numbers and sex-determining mechanisms in adephagan Coleoptera. The Coleopterists' Bulletin (1984): 335-357.","XY","Male",NA,-1.85387196432176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.546643645488506
