"ES.ID","yi","vi","direction","SE","parental","Study.ID","Cross.ID","File","Source","Study.name","Genus","spL.name","spS.name","species.pair","Female.pref","homologous","trait.type","Mn.spL","SD.spL","SE.spL","Mn.hybLS","SD.hybLS","SE.hybLS","Mn.hybSL","SD.hybSL","SE.hybSL","Mn.spS","SD.spS","SE.spS","Parents.spLF.spL","Parents.spLM.spL","Parents.spLF.hybLS","Parents.spLM.hybSL","Parents.spSF.hybSL","Parents.spSM.hybLS","Parents.spSF.spS","Parents.spSM.spS","N.spL","N.hybLS","N.hybSL","N.spS","reps.spL","reps.hybLS","reps.hybSL","reps.spS","Bottleneck.spLF","Bottleneck.spLM","Bottleneck.spSF","Bottleneck.spSM","pheno.div.ratio","reciprocal","distribution","source_distribution","taxa","souce_sex.determinaton","sex.determination","hetero.sex","divergence.cytb","divergence.COI","Survival.spL","Survival.hybLS","Survival.hybSL","Survival.spS","surv.relat.hybLS","surv.relat.hybSL","surv.File","surv.Source","surv.Study.name","comments","parentals","Novelty","sp1.name","sp2.name","Survival.sp1","Survival.hyb12","Survival.hyb21","Survival.sp2","surv.relat.hyb12","surv.relat.hyb21","insect"
"ES039",0.0366902673937441,0.0345152965519011,"-",0.234160491034691,"Mother","s004","BGxSPD(wildtype)","Coyne_1983.Drosophila.Evolution","table3","Coyne_1983","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans",NA,"Yes","morphology",462,10.9544511501033,2,497,10.9544511501033,2,487,10.9544511501033,2,1263,27.3861278752583,5,3,3,20,20,20,20,3,3,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.86419726965605,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.627100631123272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES040",0.360065642279746,0.0351222173495467,"-",0.234160491034691,"Mother","s004","BGxSPD(wildtype)","Coyne_1983.Drosophila.Evolution","table3","Coyne_1983","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans",NA,"Yes","morphology",3.12,0.438178046004133,0.08,10.35,0.985900603509299,0.18,11.09,1.25976188226188,0.23,9.538,0.755857129357129,0.138,3,3,20,20,20,20,3,3,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,1.03635401942622,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.627100631123272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES041",0.042662036517354,0.00751155421306584,"-",0.104200050893744,"Mother","s005","BGxOxnard","Coyne_1985.Drosophila.GenetRes","table1&2","Coyne_1985","Drosophila","Drosophila_simulans","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_simulans",NA,"Yes","morphology",9.86,0.848528137423857,0.06,12.1,0.989949493661167,0.07,12.33,1.01488915650922,0.1,14.31,1.13137084989848,0.08,NA,NA,NA,NA,NA,NA,NA,NA,200,200,103,200,NA,NA,NA,NA,NA,NA,NA,NA,-0.111112970712491,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.627100631123272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES042",0.446582680472499,0.0624037674809397,"-",0.298186778655206,"Mother","s006","FC","Coyne_1996.Male.CHC.Genetics","table1","Coyne_1986","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans",NA,"Yes","morphology",176,44.5477272147525,10.5,NA,NA,NA,142,36.9109739779378,8.7,15.7,2.6153393661244,0.6,NA,NA,NA,NA,8,8,NA,NA,18,NA,18,19,NA,NA,NA,NA,NA,NA,NA,NA,3.03773691168877,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.813465181614541,-0.0843336713793774,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES043",0.309667561237926,0.0623433955787985,"-",0.298186778655206,"Mother","s006","FC","Coyne_1996.Male.CHC.Genetics","table1","Coyne_1986","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans",NA,"Yes","morphology",49.3,12.3036579926459,2.9,NA,NA,NA,393.9,97.5807358037436,23,335.2,61.0245852095694,14,NA,NA,NA,NA,8,8,NA,NA,18,NA,18,19,NA,NA,NA,NA,NA,NA,NA,NA,2.26757170404207,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.813465181614541,-0.0843336713793774,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES046",-0.458334789634866,0.0653083220287932,"-",0.31106402469855,"Mother","s006","f^2","Coyne_1996.Male.CHC.Genetics","table1","Coyne_1986","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans",NA,"Yes","morphology",49.3,12.3036579926459,2.9,NA,NA,NA,459,53.6003731330296,13,424.2,78.3390068867355,19,NA,NA,NA,NA,8,8,NA,NA,18,NA,17,17,NA,NA,NA,NA,NA,NA,NA,NA,2.63027062227142,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.813465181614541,-0.0843336713793774,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES051",0.209498416921871,0.0626308946450023,"-",0.286786860477274,"Mother","s006","RM","Coyne_1996.Male.CHC.Genetics","table1","Coyne_1986","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans",NA,"Yes","morphology",176,44.5477272147525,10.5,NA,NA,NA,184.2,50,10,25,5.42217668469038,1.4,NA,NA,NA,NA,8,8,NA,NA,18,NA,25,15,NA,NA,NA,NA,NA,NA,NA,NA,2.32118057949571,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.813465181614541,-0.0843336713793774,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES052",0.000122229352465961,0.0603770241556449,"-",0.286786860477274,"Mother","s006","RM","Coyne_1996.Male.CHC.Genetics","table1","Coyne_1986","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans",NA,"Yes","morphology",49.3,12.3036579926459,2.9,NA,NA,NA,381.7,73,14.6,612.6,115.414903716981,29.8,NA,NA,NA,NA,8,8,NA,NA,18,NA,25,15,NA,NA,NA,NA,NA,NA,NA,NA,3.19633042987505,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.813465181614541,-0.0843336713793774,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES054",0.193615107039092,0.028426188323832,"-",0.210849893247268,"Mother","s008","pn_j_irX85","Coyne_1991.sexualmorphol","table4","Coyne.et.al_1991","Drosophila","Drosophila_mauritiana","Drosophila_sechellia","Drosophila_mauritiana_Drosophila_sechellia",NA,"Yes","morphology",1.746,0.21,0.035,3.323,0.450124427242068,0.074,3.104,0.371048514348191,0.061,5.311,0.523117577605647,0.086,NA,NA,NA,NA,NA,NA,NA,NA,36,37,37,37,NA,NA,NA,NA,NA,NA,NA,NA,1.02865554942107,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.237513197114511,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES055",-0.058859784551002,0.0282129741511679,"-",0.212289158373585,"Mother","s008","pn_j_irX85","Coyne_1991.sexualmorphol","table4","Coyne.et.al_1991","Drosophila","Drosophila_sechellia","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_sechellia",NA,"Yes","morphology",0.469,0.0182482875908947,0.003,0.487,0.0182482875908947,0.003,0.474,0.0121655250605964,0.002,0.441,0.012,0.002,NA,NA,NA,NA,NA,NA,NA,NA,37,37,37,36,NA,NA,NA,NA,NA,NA,NA,NA,-0.590004929829748,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.237513197114511,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES059",-0.359330785008013,0.0519130683190889,"-",0.244572656380525,"Mother","s010","Coturnix_coturnix_coturnix_Coturnix_japonica","Deregnaucourt_Quail.song","table2","Deregnaucourt_2010","Coturnix","Coturnix_japonica","Coturnix_coturnix_coturnix","Coturnix_coturnix_coturnix_Coturnix_japonica",NA,"Yes","sound",59,79.3725393319377,15,182,54.744862772684,9,168,59.2368128784795,11,172,86.6833317310773,17,NA,NA,15,15,8,8,NA,NA,28,37,29,26,NA,NA,NA,NA,NA,NA,NA,NA,0.963200823041581,"Viable","Allopatry","original study","Aves","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","ZW","Female",-0.734245783385043,-0.665255147924266,NA,"0.32175000000000004","0.38592000000000004","0.347634",-0.0773753557103908,0.104479891912139,"Deregnaucourt_2002_Quail","table2&3",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES060",0.897941593205978,0.26734516886032,"-",0.573573720954548,"Mother","s11","Hyla_chrysoscelis_Hyla_femoralis","Doherty.Frog.Song.1984","fig4","Doherty & Gerhardt 1984","Hyla","Hyla_femoralis","Hyla_chrysoscelis","Hyla_chrysoscelis_Hyla_femoralis","y","Yes","sound",4.242,0.622576902880277,NA,20.0000000000001,9.30232558139537,NA,15.3488372093024,4.18604651162792,NA,29.3023255813954,3.25581395348831,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2.29195221956442,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",0.0191846506296483,2.15837652188798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES061",1.79175946922809,0.242824074074073,"-",0.523598775598299,"Mother","s11","Hyla_chrysoscelis_Hyla_femoralis","Doherty.Frog.Song.1984","fig4","Doherty & Gerhardt 1984","Hyla","Hyla_femoralis","Hyla_chrysoscelis","Hyla_chrysoscelis_Hyla_femoralis","y","Yes","sound",48.5106382978724,7.23404255319147,NA,17.872340425532,7.23404255319147,NA,17.0212765957448,8.5106382978723,NA,15.3191489361703,1.2765957446808,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,1.09061567508861,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",0.0191846506296483,2.15837652188798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES062",1.6084169833,0.307015214872718,"-",0.523598775598299,"Mother","s11","Hyla_chrysoscelis_Hyla_femoralis","Doherty.Frog.Song.1984","fig4","Doherty & Gerhardt 1984","Hyla","Hyla_femoralis","Hyla_chrysoscelis","Hyla_chrysoscelis_Hyla_femoralis","y","Yes","sound",1.36752136752137,0.427350427350429,NA,1.96581196581197,1.1965811965812,NA,2.3931623931624,1.88034188034188,NA,7.60683760683761,1.19658119658119,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,1.95835405129628,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",0.0191846506296483,2.15837652188798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES063",0.602315365034822,0.281976851851852,"-",0.546881085104552,"Mother","s11","Hyla_chrysoscelis_Hyla_femoralis","Doherty.Frog.Song.1984","fig4","Doherty & Gerhardt 1984","Hyla","Hyla_femoralis","Hyla_chrysoscelis","Hyla_chrysoscelis_Hyla_femoralis","y","Yes","sound",4.8,1.71428571428571,NA,8.4,3.25714285714286,NA,10.2857142857143,4.88571428571429,NA,7.71428571428572,2.05714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,0.0459721991469824,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",0.0191846506296483,2.15837652188798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES064",0.308301359654519,0.278751973200467,"-",0.573573720954548,"Mother","s11","Hyla_chrysoscelis_Hyla_femoralis","Doherty.Frog.Song.1984","fig4","Doherty & Gerhardt 1984","Hyla","Hyla_femoralis","Hyla_chrysoscelis","Hyla_chrysoscelis_Hyla_femoralis","y","Yes","sound",157.608695652174,60.3260869565217,NA,80.4347826086956,15.7608695652174,NA,78.2608695652174,23.9130434782609,NA,26.6304347826087,5.97826086956521,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2.05387070675895,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",0.0191846506296483,2.15837652188798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES065",0.13157635778872,0.340636726757257,"-",0.641274915080932,"Mother","s12","Drosophila_persimilis_Drosophila_pseudoobscura","Ewing_1969.AnimBehav.Song","table2","Ewing_1969","Drosophila","Drosophila_persimilis","Drosophila_pseudoobscura","Drosophila_persimilis_Drosophila_pseudoobscura",NA,"Yes","sound",66.8,10.9,NA,48.7,7.9,NA,56.8,7.3,NA,42.6,4.8,NA,NA,NA,25,25,25,25,NA,NA,4,4,4,4,386,273,268,281,NA,NA,NA,NA,0.00806748914061958,"Viable","Overlap","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",4.67684819310529,-1.4405311846977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES068",-0.123765032053196,0.0395247437123611,"-",0.246826829897687,"Mother","s14","Agrotis_ipsilon_Agrotis_segetum","Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997","Agrotis","Agrotis_segetum","Agrotis_ipsilon","Agrotis_ipsilon_Agrotis_segetum",NA,"Yes","morphology",611.5,79.6,NA,NA,NA,NA,440.5,35.3,NA,328.2,29.9,NA,NA,NA,0,0,4,4,NA,NA,25,0,24,30,NA,NA,NA,NA,NA,NA,NA,NA,0.273675986952356,"Inviable","Overlap","original study","Lepidoptera","Traut W. K. Sahara and F. Marec. Sex chromosomes and sex determination in Lepidoptera. Sexual Development 1.6 (2007): 332-346.","ZW/Z0","Female",1.26204085447211,0.0414537277166986,"60","0","1","65",NA,-4.13516655674236,"Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES069",0.156097912897585,0.0391263061004261,"-",0.246826829897687,"Mother","s14","Agrotis_ipsilon_Agrotis_segetum","Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997","Agrotis","Agrotis_segetum","Agrotis_ipsilon","Agrotis_ipsilon_Agrotis_segetum",NA,"Yes","morphology",750.3,44.8,NA,NA,NA,NA,861.4,40.4,NA,1029.7,41.5,NA,NA,NA,0,0,4,4,NA,NA,25,0,24,30,NA,NA,NA,NA,NA,NA,NA,NA,-0.197249077106089,"Inviable","Overlap","original study","Lepidoptera","Traut W. K. Sahara and F. Marec. Sex chromosomes and sex determination in Lepidoptera. Sexual Development 1.6 (2007): 332-346.","ZW/Z0","Female",1.26204085447211,0.0414537277166986,"60","0","1","65",NA,-4.13516655674236,"Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES070",-0.461591978800161,0.0394176538123131,"-",0.246826829897687,"Mother","s14","Agrotis_ipsilon_Agrotis_segetum","Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997","Agrotis","Agrotis_segetum","Agrotis_ipsilon","Agrotis_ipsilon_Agrotis_segetum",NA,"Yes","morphology",0.8,0.1,NA,NA,NA,NA,0.51,0.03,NA,0.32,0.03,NA,NA,NA,0,0,4,4,NA,NA,25,0,24,30,NA,NA,NA,NA,NA,NA,NA,NA,0.726513410942523,"Inviable","Overlap","original study","Lepidoptera","Traut W. K. Sahara and F. Marec. Sex chromosomes and sex determination in Lepidoptera. Sexual Development 1.6 (2007): 332-346.","ZW/Z0","Female",1.26204085447211,0.0414537277166986,"60","0","1","65",NA,-4.13516655674236,"Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES071",0.356379220936209,0.0396102446382241,"-",0.246826829897687,"Mother","s14","Agrotis_ipsilon_Agrotis_segetum","Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997","Agrotis","Agrotis_segetum","Agrotis_ipsilon","Agrotis_ipsilon_Agrotis_segetum",NA,"Yes","morphology",732.2,73.9,NA,NA,NA,NA,672.7,70,NA,608,44.5,NA,NA,NA,0,0,4,4,NA,NA,25,0,24,30,NA,NA,NA,NA,NA,NA,NA,NA,-0.39851728432364,"Inviable","Overlap","original study","Lepidoptera","Traut W. K. Sahara and F. Marec. Sex chromosomes and sex determination in Lepidoptera. Sexual Development 1.6 (2007): 332-346.","ZW/Z0","Female",1.26204085447211,0.0414537277166986,"60","0","1","65",NA,-4.13516655674236,"Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES072",0.151759410438976,0.039525103174529,"-",0.246826829897687,"Mother","s14","Agrotis_ipsilon_Agrotis_segetum","Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997","Agrotis","Agrotis_segetum","Agrotis_ipsilon","Agrotis_ipsilon_Agrotis_segetum",NA,"Yes","morphology",818,84.8,NA,NA,NA,NA,817.7,74,NA,891.1,69.6,NA,NA,NA,0,0,4,4,NA,NA,25,0,24,30,NA,NA,NA,NA,NA,NA,NA,NA,-0.552982373843164,"Inviable","Overlap","original study","Lepidoptera","Traut W. K. Sahara and F. Marec. Sex chromosomes and sex determination in Lepidoptera. Sexual Development 1.6 (2007): 332-346.","ZW/Z0","Female",1.26204085447211,0.0414537277166986,"60","0","1","65",NA,-4.13516655674236,"Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES073",0.510433389596237,0.039492439330623,"-",0.246826829897687,"Mother","s14","Agrotis_ipsilon_Agrotis_segetum","Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997","Agrotis","Agrotis_segetum","Agrotis_ipsilon","Agrotis_ipsilon_Agrotis_segetum",NA,"Yes","morphology",0.9,0.07,NA,NA,NA,NA,0.82,0.08,NA,0.68,0.04,NA,NA,NA,0,0,4,4,NA,NA,25,0,24,30,NA,NA,NA,NA,NA,NA,NA,NA,-0.253080256026361,"Inviable","Overlap","original study","Lepidoptera","Traut W. K. Sahara and F. Marec. Sex chromosomes and sex determination in Lepidoptera. Sexual Development 1.6 (2007): 332-346.","ZW/Z0","Female",1.26204085447211,0.0414537277166986,"60","0","1","65",NA,-4.13516655674236,"Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES074",0.0186325643637177,0.0390813912280427,"-",0.246826829897687,"Mother","s14","Agrotis_ipsilon_Agrotis_segetum","Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997","Agrotis","Agrotis_segetum","Agrotis_ipsilon","Agrotis_ipsilon_Agrotis_segetum",NA,"Yes","morphology",3314.2,143.4,NA,NA,NA,NA,3387.1,125,NA,3696.4,134.5,NA,NA,NA,0,0,4,4,NA,NA,25,0,24,30,NA,NA,NA,NA,NA,NA,NA,NA,-0.516710910252913,"Inviable","Overlap","original study","Lepidoptera","Traut W. K. Sahara and F. Marec. Sex chromosomes and sex determination in Lepidoptera. Sexual Development 1.6 (2007): 332-346.","ZW/Z0","Female",1.26204085447211,0.0414537277166986,"60","0","1","65",NA,-4.13516655674236,"Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES075",0.185778730388758,0.0391776882417126,"-",0.246826829897687,"Mother","s14","Agrotis_ipsilon_Agrotis_segetum","Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997","Agrotis","Agrotis_segetum","Agrotis_ipsilon","Agrotis_ipsilon_Agrotis_segetum",NA,"Yes","morphology",415.9,31.4,NA,NA,NA,NA,317.4,17.5,NA,269.6,12.4,NA,NA,NA,0,0,4,4,NA,NA,25,0,24,30,NA,NA,NA,NA,NA,NA,NA,NA,-0.017105677991201,"Inviable","Overlap","original study","Lepidoptera","Traut W. K. Sahara and F. Marec. Sex chromosomes and sex determination in Lepidoptera. Sexual Development 1.6 (2007): 332-346.","ZW/Z0","Female",1.26204085447211,0.0414537277166986,"60","0","1","65",NA,-4.13516655674236,"Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES076",-0.214091380250081,0.039340909438891,"-",0.246826829897687,"Mother","s14","Agrotis_ipsilon_Agrotis_segetum","Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997","Agrotis","Agrotis_segetum","Agrotis_ipsilon","Agrotis_ipsilon_Agrotis_segetum",NA,"Yes","morphology",281.1,25.2,NA,NA,NA,NA,329.8,20.5,NA,437,33.8,NA,NA,NA,0,0,4,4,NA,NA,25,0,24,30,NA,NA,NA,NA,NA,NA,NA,NA,-0.00521903925611713,"Inviable","Overlap","original study","Lepidoptera","Traut W. K. Sahara and F. Marec. Sex chromosomes and sex determination in Lepidoptera. Sexual Development 1.6 (2007): 332-346.","ZW/Z0","Female",1.26204085447211,0.0414537277166986,"60","0","1","65",NA,-4.13516655674236,"Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES080",0.293533719903131,0.0542802647616029,"-",0.246826829897687,"Mother","s15","Chorthippus_biguttulus_Chorthippus_brunneus","Gottsberger.InsectSong.2007","table1","Gottsberger&Mayer_2007","Chorthippus","Chorthippus_brunneus","Chorthippus_biguttulus","Chorthippus_biguttulus_Chorthippus_brunneus",NA,"Yes","sound",12.26,4.82,NA,12.54,3.37,NA,8.34,3.45,NA,11.84,3.7,NA,NA,NA,3,3,6,6,NA,NA,22,18,19,35,NA,NA,NA,NA,NA,NA,NA,NA,-0.631129478801023,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",-2.04323382690768,2.05424066263813,"0.35294117647058826","0.72368421052631582","0.5","0.59322033898305082",0.425089014858093,0.0553419893520076,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES081",-0.134848234651786,0.0441021290433211,"-",0.246826829897687,"Mother","s15","Chorthippus_biguttulus_Chorthippus_brunneus","Gottsberger.InsectSong.2007","table1","Gottsberger&Mayer_2007","Chorthippus","Chorthippus_brunneus","Chorthippus_biguttulus","Chorthippus_biguttulus_Chorthippus_brunneus",NA,"Yes","sound",0.18,0.04,NA,0.56,0.15,NA,0.45,0.06,NA,2.07,0.32,NA,NA,NA,3,3,6,6,NA,NA,22,18,19,35,NA,NA,NA,NA,NA,NA,NA,NA,3.07705035210811,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",-2.04323382690768,2.05424066263813,"0.35294117647058826","0.72368421052631582","0.5","0.59322033898305082",0.425089014858093,0.0553419893520076,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
