"Study.ID"	"Cross.ID"	"Env.ID"	"Usable"	"File"	"Source"	"Study.name"	"Genus"	"spL.name"	"spS.name"	"species.pair"	"taxa"	"sex.det"	"hetero.males"	"trait.type"	"trait"	"Mn.spL"	"SD.spL"	"SE.spL"	"Mn.hybLS"	"SD.hybLS"	"SE.hybLS"	"Mn.hybSL"	"SD.hybSL"	"SE.hybSL"	"Mn.spS"	"SD.spS"	"SE.spS"	"Parents.spLF.spL"	"Parents.sp.spL"	"Parents.spLF.hybLS"	"Parents.sp.hybSL"	"Parents.spSF.hybSL"	"Parents.sp.hybLS"	"Parents.spSF.spS"	"Parents.sp.spS"	"lnL.lnS"	"divergence"	"N.spL"	"N.hybLS"	"N.hybSL"	"N.spS"	"reps.spL"	"reps.hybLS"	"reps.hybSL"	"reps.spS"	"Bottleneck.spLF"	"Bottleneck.sp"	"Bottleneck.spSF"	"Bottleneck.sp.1"	"Survival.spL"	"Survival.hybLS"	"Survival.hybSL"	"Survival.spS"	"surv.relat.hybLS"	"surv.relat.hybSL"	"surv.File"	"surv.Source"	"surv.Study.name"	"comments"	"parentals"	"ES.ID"	"sex"	"SMD.recip.es"	"SMD.recip.sv"	"lnRR.recip.es"	"lnRR.recip.sv"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_bandwmax"	6007.61466666667	2379.1891824199	NA	NA	NA	NA	3918.75	733.623285481043	NA	4802.381	1332.03164810926	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.171426247979975	-0.115276863720744	6	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES154"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_entropymax"	0.204333333333333	0.0116390148494908	NA	NA	NA	NA	0.1925	0.0162634559672906	NA	0.195	0.0107393357957247	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.273552549520189	-0.115276863720744	6	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES155"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_FAC1_1"	0.173952763662633	1.19643895591624	NA	0.52753726751545	2.18127349455321	NA	NA	NA	NA	-0.620541850210728	0.947871152037054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	4	2	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES156"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_FAC2_1"	1.90984863759825	1.80185506462209	NA	0.438926993660947	1.07626639748604	NA	NA	NA	NA	0.452733561976195	1.26035552844578	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52928837750955	-0.115276863720744	4	2	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES157"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_FAC1_2"	0.590473907215054	0.549468153522613	NA	-0.0979324322810195	0.638627919059629	NA	NA	NA	NA	-0.374803789946293	1.1443451529231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	4	2	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES158"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_FAC1_3"	3.86180168097115	3.47801527653677	NA	NA	NA	NA	1.31292920041217	0.313436287831305	NA	1.49779336756209	0.994128184533127	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.245479947191707	-0.115276863720744	6	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES159"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_FAC1_4"	0.55596592608489	0.647694442625577	NA	NA	NA	NA	-0.673017371172765	2.72970527287205	NA	0.487438691998915	1.15387388432275	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.224675329955388	-0.115276863720744	6	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES160"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_meanduration"	0.0431428571428571	0.0216597058415588	NA	NA	NA	NA	0.033	NA	NA	0.02475	0.0116153633893506	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.019827158547467	-0.115276863720744	7	NA	1	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES161"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_peakfrequstart"	76228.5715	13271.3152368197	NA	75540	NA	NA	NA	NA	NA	54580.9524285714	7151.32356070127	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.107938189700477	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES162"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_peakamplstart"	-31.7792857142857	4.58343698237782	NA	NA	NA	NA	-28.568	NA	NA	-35.552	2.45342196397875	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.235835923335296	-0.115276863720744	7	NA	1	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES163"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_minfreqstart"	74332.14275	12615.6156918626	NA	74460	NA	NA	NA	NA	NA	53274.7618571429	6927.03604147885	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.108497709741657	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES164"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_maxfrequstart"	78808.33325	12749.5641587816	NA	78860	NA	NA	NA	NA	NA	57440.0001428571	7073.59712577534	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.118183839292563	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES165"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_bandwstart"	4411.905	626.264255053722	NA	4340	NA	NA	NA	NA	NA	4110	600.311676764108	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.259642444848914	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES166"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_entropystart"	0.2115	0.0157585955380971	NA	0.221	NA	NA	NA	NA	NA	0.202285714285714	0.0233503339427527	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.274826061428968	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES167"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_peakfrequend"	75334.524	11042.2134460537	NA	79060	NA	NA	NA	NA	NA	58608.0951428571	6273.46980490612	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.155775657180074	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES168"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_peakamplend"	-30.831	6.89961820199735	NA	-27.814	NA	NA	NA	NA	NA	-31.1097142857143	6.02243186523754	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.295315800265386	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES169"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_minfreqend"	74025	11169.4150846557	NA	78160	NA	NA	NA	NA	NA	57369.0475714286	6615.94796680503	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.15356652797252	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES170"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_maxfrequend"	77971.4285	11022.6693431479	NA	82940	NA	NA	NA	NA	NA	61825.7142857143	6094.17489608078	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.166752844386304	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES171"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_bandwend"	4394.28557142857	1103.00877027412	NA	NA	NA	NA	4740	NA	NA	3878.5715	836.303283329878	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.228540132907777	-0.115276863720744	7	NA	1	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES172"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_entropyend"	0.212142857142857	0.0128507920823137	NA	NA	NA	NA	0.214	NA	NA	0.1935	0.0287112057101983	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.24747992073455	-0.115276863720744	7	NA	1	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES173"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_peakfrequcentre"	84771.4285	11250.2360322665	NA	90260	NA	NA	NA	NA	NA	65132.8571428572	6639.28992356513	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.148590884431224	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES174"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_peakamplcentre"	-21.2845714285714	7.53579506659478	NA	NA	NA	NA	-21.812	NA	NA	-23.24825	8.99950914865177	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.249632974107528	-0.115276863720744	7	NA	1	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES175"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_minfreqcenter"	82939.28575	11362.3125348616	NA	89020	NA	NA	NA	NA	NA	63461.4287142857	7232.08986114546	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.146200255728392	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES176"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_maxfreqcenter"	87214.28575	11278.1558978646	NA	92820	NA	NA	NA	NA	NA	68880.9524285714	4518.62056747458	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.164466991831152	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES177"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_bandwcentre"	5404.28571428572	4186.78449223167	NA	NA	NA	NA	3800	NA	NA	4239.28575	426.048674689779	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.160541895376329	-0.115276863720744	7	NA	1	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES178"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_entropycentre"	0.19675	0.0115289490703475	NA	0.193	NA	NA	NA	NA	NA	0.189	0.00728010988928053	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.27733767377911	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES179"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_peakfrequmax"	81715.476	10451.3541605004	NA	85680	NA	NA	NA	NA	NA	64371.4285714286	7250.37604647813	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.162976815638996	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES180"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_peakamplmax"	-15.537	6.26737579321149	NA	NA	NA	NA	-11.732	NA	NA	-17.47	3.04111043315868	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.232908042649139	-0.115276863720744	7	NA	1	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES181"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_minfreqmax"	80088.09525	10219.5703381043	NA	84440	NA	NA	NA	NA	NA	62977.1428571429	7156.80751493428	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.161949665610851	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES182"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_maxfrequmax"	84541.6665	10896.6653123619	NA	88540	NA	NA	NA	NA	NA	66872.381	7126.68059480873	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.165348962336559	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES183"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_bandwmax"	4390.47625	1075.82530684784	NA	4080	NA	NA	NA	NA	NA	3884.28557142857	142.656325838075	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.229888698214139	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES184"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_entropymax"	0.19975	0.0209821352583573	NA	0.199	NA	NA	NA	NA	NA	0.189738095285714	0.0127088539944344	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.27086118743739	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES185"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_FAC1_1"	0.947683544530374	0.953506675261904	NA	1.6536678667953	NA	NA	NA	NA	NA	-0.533495535610386	0.668851211310391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES186"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_FAC2_1"	0.389728579776176	0.968327561179955	NA	0.120416665784055	NA	NA	NA	NA	NA	-1.15749946888527	0.53879510965901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES187"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_FAC1_2"	0.389666092610971	1.00290754254304	NA	NA	NA	NA	0.876398001873299	NA	NA	0.0641031081741947	0.768857547298534	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.739879768132679	-0.115276863720744	7	NA	1	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES188"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped Inverted_FAC1_3"	0.129146117792142	0.693989909022539	NA	0.218933596241017	NA	NA	NA	NA	NA	-0.0600843384051926	0.534685556100693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	4	1	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES189"	"male"	NA	NA	NA	NA
