"Study.ID","Study.name","Source","Cross.ID","Genus","spL.name","spS.name","species.pair","homologous","trait.type","trait","Mn.spL","SD.spL","SE.spL","Mn.hybLS","SD.hybLS","SE.hybLS","Mn.hybSL","SD.hybSL","SE.hybSL","Mn.spS","SD.spS","SE.spS","Parents.spLF.spL","Parents.spLM.spL","Parents.spLF.hybLS","Parents.spLM.hybSL","Parents.spSF.hybSL","Parents.spSM.hybLS","Parents.spSF.spS","Parents.spSM.spS","N.spL","N.hybLS","N.hybSL","N.spS","reps.spL","reps.hybLS","reps.hybSL","reps.spS","Pheno.divergence","Reciprocal","Distribution","Source_distribution","taxa","souce_sex.determinaton","sex.determination","Hetero.sex","Genet.divergence","Survival.spL","Survival.hybLS","Survival.hybSL","Survival.spS","surv.relat.hybLS","surv.relat.hybSL","surv.File","surv.Source","surv.Study.name","comments","parentals","ES.ID","lnCVR.es","lnCVR.sv","cross"
"s002","Butlin&Hewitt_1988","Fig1","parallelus_localityB","Chorthippus","Chorthippus_parallelus_erythropus","Chorthippus_parallelus_parallelus","Chorthippus_parallelus_erythropus_Chorthippus_parallelus_parallelus","Yes","morphology","PD",36.5294117647059,3.10819877967598,NA,32.5294117647059,2.11764705882353,NA,29.3333333333333,3.54338193757822,NA,27.2222222222222,1.87247772737252,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,17,12,18,NA,NA,NA,NA,-0.231852056265207,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES033",-0.0532297363079822,0.0611739086976009,"hybLS"
"s002","Butlin&Hewitt_1988","Fig1","parallelus_localityB","Chorthippus","Chorthippus_parallelus_erythropus","Chorthippus_parallelus_parallelus","Chorthippus_parallelus_erythropus_Chorthippus_parallelus_parallelus","Yes","morphology","PD",36.5294117647059,3.10819877967598,NA,32.5294117647059,2.11764705882353,NA,29.3333333333333,3.54338193757822,NA,27.2222222222222,1.87247772737252,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,17,12,18,NA,NA,NA,NA,-0.231852056265207,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES033",0.579170967090754,0.0763451587801872,"hybSL"
"s002","Butlin&Hewitt_1988","Fig1","parallelus_localityB","Chorthippus","Chorthippus_parallelus_erythropus","Chorthippus_parallelus_parallelus","Chorthippus_parallelus_erythropus_Chorthippus_parallelus_parallelus","Yes","morphology","PD",36.5294117647059,3.10819877967598,NA,32.5294117647059,2.11764705882353,NA,29.3333333333333,3.54338193757822,NA,27.2222222222222,1.87247772737252,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,17,12,18,NA,NA,NA,NA,-0.231852056265207,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES033",0.214534976765896,0.0613504942700135,"spL"
"s003","Carson.et.al_1994","table4","Drosophila_heteroneura_Drosophila_silvestris","Drosophila","Drosophila_silvestris","Drosophila_heteroneura","Drosophila_heteroneura_Drosophila_silvestris","Yes","morphology","Number of tibial cilia on male foreleg",72.85,6.33,NA,59.57,3.67,NA,45.15,2.76,NA,37.25,1.65,NA,"35","35","35","35","35","35","35","35",20,20,20,20,NA,NA,NA,NA,0.348315583099063,"Viable","Overlap","Drosophila heteroneura and Drosophila silvestris: Head Shapes, Behavior and Evolution","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-2.04575749056068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES034",0.329916227338962,0.0529194611027316,"hybLS"
"s003","Carson.et.al_1994","table4","Drosophila_heteroneura_Drosophila_silvestris","Drosophila","Drosophila_silvestris","Drosophila_heteroneura","Drosophila_heteroneura_Drosophila_silvestris","Yes","morphology","Number of tibial cilia on male foreleg",72.85,6.33,NA,59.57,3.67,NA,45.15,2.76,NA,37.25,1.65,NA,"35","35","35","35","35","35","35","35",20,20,20,20,NA,NA,NA,NA,0.348315583099063,"Viable","Overlap","Drosophila heteroneura and Drosophila silvestris: Head Shapes, Behavior and Evolution","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-2.04575749056068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES034",0.322117056779143,0.0529165238412346,"hybSL"
"s003","Carson.et.al_1994","table4","Drosophila_heteroneura_Drosophila_silvestris","Drosophila","Drosophila_silvestris","Drosophila_heteroneura","Drosophila_heteroneura_Drosophila_silvestris","Yes","morphology","Number of tibial cilia on male foreleg",72.85,6.33,NA,59.57,3.67,NA,45.15,2.76,NA,37.25,1.65,NA,"35","35","35","35","35","35","35","35",20,20,20,20,NA,NA,NA,NA,0.348315583099063,"Viable","Overlap","Drosophila heteroneura and Drosophila silvestris: Head Shapes, Behavior and Evolution","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-2.04575749056068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES034",0.67377436042795,0.0531071838152318,"spL"
"s004","Coyne_1983","table3","BGxMutant","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology","GA",1442,202.657346276911,37,NA,NA,NA,5141,506.666557017532,91,12166,735,147,"3","3","20","20","20","20","3","3",30,0,31,25,NA,NA,NA,NA,2.59997842641332,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES035",0.485213505705066,0.0379593149670065,"hybSL"
"s004","Coyne_1983","table3","BGxMutant","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology","GA",1442,202.657346276911,37,NA,NA,NA,5141,506.666557017532,91,12166,735,147,"3","3","20","20","20","20","3","3",30,0,31,25,NA,NA,NA,NA,2.59997842641332,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES035",0.840668287275231,0.0388790823885127,"spL"
"s004","Coyne_1983","table3","BGxMutant","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology","WL",462,10.9544511501033,2,NA,NA,NA,487,11.13552872566,2,477,10,2,"3","3","20","20","20","20","3","3",30,0,31,25,NA,NA,NA,NA,-0.635606580097401,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES036",0.0826413909475538,0.0375344457871912,"hybSL"
"s004","Coyne_1983","table3","BGxMutant","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology","WL",462,10.9544511501033,2,NA,NA,NA,487,11.13552872566,2,477,10,2,"3","3","20","20","20","20","3","3",30,0,31,25,NA,NA,NA,NA,-0.635606580097401,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES036",0.119520424180589,0.0381110330987516,"spL"
"s004","Coyne_1983","table3","BGxMutant","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology","GA/WL",3.12,0.438178046004133,0.08,NA,NA,NA,10.58,2.06007281424711,0.37,25.49,1.5,0.3,"3","3","20","20","20","20","3","3",30,0,31,25,NA,NA,NA,NA,2.5504419634064,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES037",1.19243034608175,0.0388615328508222,"hybSL"
"s004","Coyne_1983","table3","BGxMutant","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology","GA/WL",3.12,0.438178046004133,0.08,NA,NA,NA,10.58,2.06007281424711,0.37,25.49,1.5,0.3,"3","3","20","20","20","20","3","3",30,0,31,25,NA,NA,NA,NA,2.5504419634064,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES037",0.866266200958302,0.0388706917635227,"spL"
"s004","Coyne_1983","table3","BGxSPD(wildtype)","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology","GA",1442,202.657346276911,37,5139,471.041399454443,86,5400,651.789843431148,119,12050,1007.80950580951,184,"3","3","20","20","20","20","3","3",30,30,30,30,NA,NA,NA,NA,2.58522185640199,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES038",0.0916176905710894,0.0349959752877106,"hybLS"
"s004","Coyne_1983","table3","BGxSPD(wildtype)","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology","GA",1442,202.657346276911,37,5139,471.041399454443,86,5400,651.789843431148,119,12050,1007.80950580951,184,"3","3","20","20","20","20","3","3",30,30,30,30,NA,NA,NA,NA,2.58522185640199,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES038",0.366853441868975,0.0352015536516063,"hybSL"
"s004","Coyne_1983","table3","BGxSPD(wildtype)","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology","GA",1442,202.657346276911,37,5139,471.041399454443,86,5400,651.789843431148,119,12050,1007.80950580951,184,"3","3","20","20","20","20","3","3",30,30,30,30,NA,NA,NA,NA,2.58522185640199,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES038",0.519015776109139,0.0353742970377877,"spL"
"s004","Coyne_1983","table3","BGxSPD(wildtype)","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology","WL",462,10.9544511501033,2,497,10.9544511501033,2,487,10.9544511501033,2,1263,27.3861278752583,5,"3","3","20","20","20","20","3","3",30,30,30,30,NA,NA,NA,NA,0.86419726965605,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES039",0.0163643643797053,0.0345146246832311,"hybLS"
"s004","Coyne_1983","table3","BGxSPD(wildtype)","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology","WL",462,10.9544511501033,2,497,10.9544511501033,2,487,10.9544511501033,2,1263,27.3861278752583,5,"3","3","20","20","20","20","3","3",30,30,30,30,NA,NA,NA,NA,0.86419726965605,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES039",0.0366902673937441,0.0345152965519011,"hybSL"
"s004","Coyne_1983","table3","BGxSPD(wildtype)","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology","WL",462,10.9544511501033,2,497,10.9544511501033,2,487,10.9544511501033,2,1263,27.3861278752583,5,"3","3","20","20","20","20","3","3",30,30,30,30,NA,NA,NA,NA,0.86419726965605,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES039",0.0893894993945951,0.0345171712197832,"spL"
"s004","Coyne_1983","table3","BGxSPD(wildtype)","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology","GA/WL",3.12,0.438178046004133,0.08,10.35,0.985900603509299,0.18,11.09,1.25976188226188,0.23,9.538,0.755857129357129,0.138,"3","3","20","20","20","20","3","3",30,30,30,30,NA,NA,NA,NA,1.03635401942622,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES040",0.184000465897661,0.0349945519021346,"hybLS"
"s004","Coyne_1983","table3","BGxSPD(wildtype)","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology","GA/WL",3.12,0.438178046004133,0.08,10.35,0.985900603509299,0.18,11.09,1.25976188226188,0.23,9.538,0.755857129357129,0.138,"3","3","20","20","20","20","3","3",30,30,30,30,NA,NA,NA,NA,1.03635401942622,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES040",0.360065642279746,0.0351222173495467,"hybSL"
"s004","Coyne_1983","table3","BGxSPD(wildtype)","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology","GA/WL",3.12,0.438178046004133,0.08,10.35,0.985900603509299,0.18,11.09,1.25976188226188,0.23,9.538,0.755857129357129,0.138,"3","3","20","20","20","20","3","3",30,30,30,30,NA,NA,NA,NA,1.03635401942622,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES040",0.572223767571319,0.0353495566311397,"spL"
"s006","Coyne_1986","table1","FC","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","6T",176,44.5477272147525,10.5,NA,NA,NA,142,36.9109739779378,8.7,15.7,2.6153393661244,0.6,NA,NA,NA,NA,"8","8",NA,NA,18,NA,18,19,NA,NA,NA,NA,3.03773691168877,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES042",0.446582680472499,0.0624037674809397,"hybSL"
"s006","Coyne_1986","table1","FC","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","6T",176,44.5477272147525,10.5,NA,NA,NA,142,36.9109739779378,8.7,15.7,2.6153393661244,0.6,NA,NA,NA,NA,"8","8",NA,NA,18,NA,18,19,NA,NA,NA,NA,3.03773691168877,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES042",0.419977974538547,0.0622092551089397,"spL"
"s006","Coyne_1986","table1","FC","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","7T",49.3,12.3036579926459,2.9,NA,NA,NA,393.9,97.5807358037436,23,335.2,61.0245852095694,14,NA,NA,NA,NA,"8","8",NA,NA,18,NA,18,19,NA,NA,NA,NA,2.26757170404207,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES043",0.309667561237926,0.0623433955787985,"hybSL"
"s006","Coyne_1986","table1","FC","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","7T",49.3,12.3036579926459,2.9,NA,NA,NA,393.9,97.5807358037436,23,335.2,61.0245852095694,14,NA,NA,NA,NA,"8","8",NA,NA,18,NA,18,19,NA,NA,NA,NA,2.26757170404207,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES043",0.317057071229418,0.0623941580227065,"spL"
"s006","Coyne_1986","table1","FC","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","6Tratio",0.049,0.0305122926047847,0.007,0.264,0.0169705627484771,0.004,NA,NA,NA,0.779,0.0169705627484771,0.004,NA,NA,"8","8",NA,NA,NA,NA,19,18,NA,18,NA,NA,NA,NA,3.57585672471422,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES044",1.08206194272443,0.0590794638729073,"hybLS"
"s006","Coyne_1986","table1","FC","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","6Tratio",0.049,0.0305122926047847,0.007,0.264,0.0169705627484771,0.004,NA,NA,NA,0.779,0.0169705627484771,0.004,NA,NA,"8","8",NA,NA,NA,NA,19,18,NA,18,NA,NA,NA,NA,3.57585672471422,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES044",3.35120615940258,0.0776240717987223,"spL"
"s006","Coyne_1986","table1","f^2","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","6T",17.9,6.18465843842649,1.5,142.7,11.1323851891677,2.7,NA,NA,NA,176,44.5477272147525,10.5,NA,NA,"8","8",NA,NA,NA,NA,17,17,NA,18,NA,NA,NA,NA,2.83574605793324,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES045",-1.17512498522369,0.0645789689945582,"hybLS"
"s006","Coyne_1986","table1","f^2","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","6T",17.9,6.18465843842649,1.5,142.7,11.1323851891677,2.7,NA,NA,NA,176,44.5477272147525,10.5,NA,NA,"8","8",NA,NA,NA,NA,17,17,NA,18,NA,NA,NA,NA,2.83574605793324,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES045",0.313032161510273,0.0712432245726601,"spL"
"s006","Coyne_1986","table1","f^2","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","7T",49.3,12.3036579926459,2.9,NA,NA,NA,459,53.6003731330296,13,424.2,78.3390068867355,19,NA,NA,NA,NA,"8","8",NA,NA,18,NA,17,17,NA,NA,NA,NA,2.63027062227142,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES046",-0.458334789634866,0.0653083220287932,"hybSL"
"s006","Coyne_1986","table1","f^2","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","7T",49.3,12.3036579926459,2.9,NA,NA,NA,459,53.6003731330296,13,424.2,78.3390068867355,19,NA,NA,NA,NA,"8","8",NA,NA,18,NA,17,17,NA,NA,NA,NA,2.63027062227142,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES046",0.299293690533781,0.0661281337346424,"spL"
"s006","Coyne_1986","table1","f^2","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","6Tratio",0.04,0.012369316876853,0.003,0.238,0.0164924225024706,0.004,NA,NA,NA,0.779,0.0169705627484771,0.004,NA,NA,"8","8",NA,NA,NA,NA,17,17,NA,18,NA,NA,NA,NA,3.8884401789374,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES047",1.15899940057342,0.0609705966831859,"hybLS"
