Study.ID,Study.name,Source,Cross.ID,Genus,sp1.name,sp2.name,species.pair,homologous,trait.type,trait,Mn.sp1,SD.sp1,SE.sp1,Mn.hyb12,SD.hyb12,SE.hyb12,Mn.hyb21,SD.hyb21,SE.hyb21,Mn.sp2,SD.sp2,SE.sp2,Parents.sp1F.sp1,Parents.sp1M.sp1,Parents.sp1F.hyb12,Parents.sp1M.hyb21,Parents.sp2F.hyb21,Parents.sp2M.hyb12,Parents.sp2F.sp2,Parents.sp2M.sp2,N.sp1,N.hyb12,N.hyb21,N.sp2,reps.sp1,reps.hyb12,reps.hyb21,reps.sp2
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_bandwcentre,5460.9155,1647.209099,,4543.968857,473.1665573,,NA,NA,,4121.6782,165.3409998,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_entropycentre,0.2055,0.0124499,,0.192,0.008041559,,NA,NA,,0.1996,0.018215988,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_peakfrequmax,77823.1835,5399.81264,,75226.54057,3353.005701,,NA,NA,,70628.7162,7823.230571,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_peakamplmax,-17.71525,3.15696187,,-11.55771429,3.833806973,,NA,NA,,-17.4776,5.115456626,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_minfreqmax,75957.82125,5436.738394,,73565.36757,3374.996964,,NA,NA,,69142.0198,7795.79571,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_maxfrequmax,80373.00875,5426.366345,,77772.72886,3462.0601,,NA,NA,,73062.2498,7849.436857,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_bandwmax,4377.11825,458.3771312,,4169.483286,128.2774426,,NA,NA,,3893.3592,143.5696943,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_entropymax,0.19775,0.012175796,,0.184285714,0.00359232,,NA,NA,,0.1923,0.017907478,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_FAC1_1,1.073025354,0.631990454,,1.131714703,0.699853835,,NA,NA,,0.349003137,0.870120637,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_FAC2_1,-0.54818197,0.409017585,,-0.769864443,0.282099753,,NA,NA,,-0.849704404,0.398426959,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_FAC1_2,-0.010516181,0.414525141,,1.098067183,0.634340104,,NA,NA,,0.141734205,0.837292574,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_FAC1_3,-0.058196435,0.369723797,,-0.09242784,0.39148292,,NA,NA,,-0.231352842,0.370128168,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_FAC1_4,-0.145723979,0.511386146,,-0.897539021,0.398939427,,NA,NA,,-0.010275944,1.23071095,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_meanduration,0.02675,0.0025,,0.018857143,0.004810702,,NA,NA,,0.0342,0.009052931,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_peakfrequstart,92946.928,15749.63975,,83172.84586,6591.536531,,NA,NA,,74608.2984,9917.538668,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_peakamplstart,-33.17225,3.435040162,,-30.34714286,3.635376295,,NA,NA,,-32.5342,6.095850206,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_minfreqstart,91265.4315,15635.4785,,81643.79514,6791.626763,,NA,NA,,73061.0328,9813.652539,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_maxfrequstart,95250.437,15611.63489,,85390.538,6887.517686,,NA,NA,,76974.2429,9878.55987,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_bandwstart,3938.6365,407.4663826,,3697.402571,538.0658783,,NA,NA,,3869.6487,469.943025,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_entropystart,0.194,0.016268579,,0.178,0.016792856,,NA,NA,,0.1974,0.024572794,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_peakfrequend,80321.31325,13264.16013,,75947.53671,5476.722901,,NA,NA,,66474.0521,8898.147285,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_peakamplend,-32.686,2.434393148,,-31.20642857,4.511033247,,NA,NA,,-31.2723,7.076116371,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_minfreqend,78858.05475,13220.58893,,74498.09829,5701.182789,,NA,NA,,64969.0043,8816.510964,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_maxfrequend,83015.56425,13098.4744,,78965.37314,6242.799075,,NA,NA,,69391.8936,8906.262902,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_bandwend,4104.43175,319.232009,,4429.133143,1120.884573,,NA,NA,,4364.919,441.7075033,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_entropyend,0.19575,0.012737739,,0.2,0.038070111,,NA,NA,,0.2101,0.024785524,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_peakfrequcentre,85783.708,13616.00683,,77128.80857,6248.680949,,NA,NA,,69161.7468,8267.955489,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_peakamplcentre,-24.42975,3.526234666,,-21.67457143,4.34252568,,NA,NA,,-23.5789,6.734003885,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_minfreqcenter,84079.94125,13437.84793,,75565.85243,6160.447103,,NA,NA,,67649.9982,8204.88067,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_maxfreqcenter,88618.948,13627.68865,,79822.08314,6243.427222,,NA,NA,,71784.9698,8317.216985,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_bandwcentre,4503.1745,390.7571406,,4201.211,195.380599,,NA,NA,,4089.9495,253.4433097,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_entropycentre,0.20275,0.009287088,,0.189857143,0.005241774,,NA,NA,,0.1996,0.018222087,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_peakfrequmax,86744.43375,13629.45418,,77734.95671,5425.778301,,NA,NA,,70111.6135,8434.173178,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_peakamplmax,-18.4195,3.238055847,,-16.12442857,4.45282932,,NA,NA,,-16.9789,7.317887498,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_minfreqmax,84959.1095,13504.39811,,76064.729,5169.392563,,NA,NA,,68609.6506,8448.200228,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_maxfrequmax,89437.1925,13622.59585,,80257.02943,5557.836515,,NA,NA,,72587.0407,8452.07029,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_bandwmax,4434.54375,323.804815,,4156.941714,513.0828757,,NA,NA,,3949.5721,94.21936675,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_entropymax,0.199,0.011518102,,0.185,0.012961481,,NA,NA,,0.1937,0.017172653,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_FAC1_1,0.638361143,1.192764373,,0.126500905,0.529503602,,NA,NA,,-0.697870912,0.760484939,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_FAC2_1,2.08869486,1.113631477,,1.244125321,0.505170722,,NA,NA,,0.761831543,0.665653288,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_FAC1_2,0.012620088,0.541663187,,0.416940688,0.69865665,,NA,NA,,0.207192083,1.171385253,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_FAC1_3,0.070605049,0.45094194,,-0.11101809,0.98239725,,NA,NA,,-0.218551314,0.391806323,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Downsweep_FAC1_4,-0.101334062,0.60274839,,-0.775561103,0.989646505,,NA,NA,,-0.034411309,1.267053113,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_meanduration,0.0265,0.010661457,,0.027,0.007187953,,NA,NA,,0.031,0.007803133,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_peakfrequstart,69169.091,9324.484059,,63660.05153,25465.55282,,NA,NA,,66991.56,8194.952371,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_peakamplstart,-35.47675,4.227749864,,-27.04732689,13.45127258,,NA,NA,,-32.2807,5.636590164,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_minfreqstart,67626.36375,9012.415232,,62489.48858,24999.78283,,NA,NA,,65844.585,8115.548736,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_maxfrequstart,71406.13625,8903.273116,,65671.9344,26271.13323,,NA,NA,,69454.7217,8199.853369,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_bandwstart,3756.66675,157.6212831,,3144.052248,1261.736391,,NA,NA,,3561.5091,715.7415371,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_entropystart,0.186,0.004082483,,0.490225617,1.248411371,,NA,NA,,0.1876,0.031291461,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_peakfrequend,69355.75775,7543.93121,,64144.72331,25832.12974,,NA,NA,,67522.4211,8547.379119,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_peakamplend,-34.2555,2.786475013,,-26.30380463,12.82372229,,NA,NA,,-30.19,6.062307958,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_minfreqend,67679.92425,7694.133793,,62735.79464,25225.24072,,NA,NA,,66277.7084,8406.318188,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_maxfrequend,72289.77275,7207.916113,,66204.70496,26631.26749,,NA,NA,,70072.8344,8466.493993,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_bandwend,4533.485,626.2282663,,3436.046566,1511.717934,,NA,NA,,3743.4125,411.9136739,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_entropyend,0.20625,0.010781929,,0.496759762,1.246742773,,NA,NA,,0.1918,0.022493456,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_peakfrequcentre,68660.68175,7663.494854,,63366.97445,25500.15286,,NA,NA,,68809.862,8155.697059,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_peakamplcentre,-27.56675,3.68654521,,-19.82285304,11.43563856,,NA,NA,,-23.0951,5.369147014,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_minfreqcenter,67142.27275,7703.647074,,61936.18546,24915.98811,,NA,NA,,67349.2843,8118.600647,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_maxfreqcenter,71632.0455,7409.149851,,65518.206,26340.0698,,NA,NA,,71150.9535,8127.781888,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_bandwcentre,4444.62125,673.9336392,,3594.687701,1395.272212,,NA,NA,,3784.8907,131.2380772,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_entropycentre,0.199,0.01344123,,0.499516239,1.24589978,,NA,NA,,0.1901,0.016689651,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_peakfrequmax,68920.4545,7723.19456,,63978.41024,25657.41766,,NA,NA,,68911.7817,8343.316891,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_peakamplmax,-20.78625,4.130184046,,-14.13336752,8.472514975,,NA,NA,,-17.2015,6.31962269,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_minfreqmax,67252.9545,7730.314497,,62686.62733,25145.84871,,NA,NA,,67480.7775,8341.814714,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_maxfrequmax,71630.75775,7551.529652,,66036.04232,26494.06387,,NA,NA,,71293.2103,8344.542968,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_bandwmax,4330.1515,407.1581403,,3352.228611,1328.782808,,NA,NA,,3787.5374,147.5658605,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_entropymax,0.19975,0.015649814,,0.492835873,1.247698964,,NA,NA,,0.1878,0.016164433,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_FAC1_1,-0.287080441,0.655806594,,0.474520212,1.319653571,,NA,NA,,-0.299573854,0.819715834,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_FAC2_1,0.00530747,0.642204595,,0.56068152,1.276370033,,NA,NA,,-0.146718249,0.509099141,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_FAC1_2,-0.384777685,0.591260712,,0.594752547,1.398519456,,NA,NA,,0.276115116,1.016666845,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_FAC1_3,0.098504217,0.564735317,,-0.163102179,1.492712038,,NA,NA,,-0.754179521,0.545963037,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_FAC1_4,-0.101886313,0.767012168,,-0.449282967,1.653457458,,NA,NA,,-0.695908391,1.237019517,,,,,,,,,,4,7,,10,,,,
s20,Päällysaho et al_2003,table1,Drosophila_montana_Drosophila_virilis,Drosophila,Drosophila_montana,Drosophila_virilis,Drosophila_montana_Drosophila_virilis,Yes,sound,pause,15,2.21,,NA,NA,,10.2,0.84,,0,NA,,,,NA,NA,10,10,,,10,NA,5,10,,,,
s20,Päällysaho et al_2003,table1,Drosophila_montana_Drosophila_virilis,Drosophila,Drosophila_montana,Drosophila_virilis,Drosophila_montana_Drosophila_virilis,Yes,sound,PI,20.7,2.71,,NA,NA,,20,2.74,,19.7,1.25,,,,NA,NA,10,10,,,10,NA,5,10,,,,
s20,Päällysaho et al_2003,table1,Drosophila_montana_Drosophila_virilis,Drosophila,Drosophila_montana,Drosophila_virilis,Drosophila_montana_Drosophila_virilis,Yes,sound,IPI,35.7,2.11,,NA,NA,,30.2,3.27,,19.7,1.25,,,,NA,NA,10,10,,,10,NA,5,10,,,,
s20,Päällysaho et al_2003,table1,Drosophila_littoralis_Drosophila_virilis,Drosophila,Drosophila_littoralis,Drosophila_virilis,Drosophila_littoralis_Drosophila_virilis,Yes,sound,pause,245,52.4,,NA,NA,,20,2.18,,0,NA,,,,NA,NA,10,10,,,10,NA,10,10,,,,
s20,Päällysaho et al_2003,table1,Drosophila_littoralis_Drosophila_virilis,Drosophila,Drosophila_littoralis,Drosophila_virilis,Drosophila_littoralis_Drosophila_virilis,Yes,sound,PI,41.2,4.96,,NA,NA,,19.4,2.9,,19.7,1.25,,,,NA,NA,10,10,,,10,NA,10,10,,,,
s20,Päällysaho et al_2003,table1,Drosophila_littoralis_Drosophila_virilis,Drosophila,Drosophila_littoralis,Drosophila_virilis,Drosophila_littoralis_Drosophila_virilis,Yes,sound,IPI,286,51.5,,NA,NA,,39.4,2.32,,19.7,1.25,,,,NA,NA,10,10,,,10,NA,10,10,,,,
s20,Päällysaho et al_2003,table1,Drosophila_flavomontana_Drosophila_virilis,Drosophila,Drosophila_flavomontana,Drosophila_virilis,Drosophila_flavomontana_Drosophila_virilis,Yes,sound,pause,85.7,9.94,,19.7,6.57,,12,2,,0,NA,,,,10,10,10,10,,,10,10,10,10,,,,
s20,Päällysaho et al_2003,table1,Drosophila_flavomontana_Drosophila_virilis,Drosophila,Drosophila_flavomontana,Drosophila_virilis,Drosophila_flavomontana_Drosophila_virilis,Yes,sound,PI,27.1,2.38,,22.9,2.18,,17.5,2.07,,19.7,1.25,,,,10,10,10,10,,,10,10,10,10,,,,
s20,Päällysaho et al_2003,table1,Drosophila_flavomontana_Drosophila_virilis,Drosophila,Drosophila_flavomontana,Drosophila_virilis,Drosophila_flavomontana_Drosophila_virilis,Yes,sound,IPI,113,8.93,,42.6,5.21,,29.5,2.22,,19.7,1.25,,,,10,10,10,10,,,10,10,10,10,,,,
s20,Päällysaho et al_2003,table1,Drosophila_flavomontana_Drosophila_montana,Drosophila,Drosophila_flavomontana,Drosophila_montana,Drosophila_flavomontana_Drosophila_montana,Yes,sound,pause,85.7,9.94,,39,8.88,,NA,NA,,15,2.21,,,,10,10,NA,NA,,,10,8,NA,10,,,,
