"ES.ID","lnRR.es","lnRR.sv","direction","SE","parental","Study.ID","Study.name","Source","Cross.ID","Genus","spL.name","spS.name","species.pair","homologous","trait.type","Mn.spL","SD.spL","SE.spL","Mn.hybLS","SD.hybLS","SE.hybLS","Mn.hybSL","SD.hybSL","SE.hybSL","Mn.spS","SD.spS","SE.spS","Parents.spLF.spL","Parents.spLM.spL","Parents.spLF.hybLS","Parents.spLM.hybSL","Parents.spSF.hybSL","Parents.spSM.hybLS","Parents.spSF.spS","Parents.spSM.spS","N.spL","N.hybLS","N.hybSL","N.spS","reps.spL","reps.hybLS","reps.hybSL","reps.spS","Pheno.divergence","Reciprocal","Distribution","Source_distribution","taxa","souce_sex.determinaton","sex.determination","Hetero.sex","Genet.divergence","Survival.spL","Survival.hybLS","Survival.hybSL","Survival.spS","surv.relat.hybLS","surv.relat.hybSL","surv.File","surv.Source","surv.Study.name","comments","parentals","Novelty","sp1.name","sp2.name","Survival.sp1","Survival.hyb12","Survival.hyb21","Survival.sp2","surv.relat.hyb12","surv.relat.hyb21","insect"
"ES209",-0.0140046734893356,0.00230146888466048,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",4434.54375,323.804814953263,NA,4497.085,312.949078774007,NA,NA,NA,NA,3952.0908,142.098126698732,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.574130723601908,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES210",-0.0070105444862173,0.00107805782831472,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",0.199,0.0115181016954473,NA,0.2004,0.00694982014155762,NA,NA,NA,NA,0.1904,0.0112269516986778,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.681788202159565,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES211",0.273569944184897,0.0835516963319645,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",2.08869485972538,1.11363147737084,NA,1.5887848165308,0.39693991182955,NA,NA,NA,NA,0.838963416535296,0.673954093654593,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,0.63424415594803,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES213",-0.0433264212912206,0.00527620904323958,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",69169.091,9324.48405856635,NA,72231.8094,4372.77255159027,NA,NA,NA,NA,58622.4861,4177.59851865568,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.497930208999141,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES214",-0.0470102475861437,0.0051268677051392,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",67626.36375,9012.41523247729,NA,70881.4066,4153.65206150398,NA,NA,NA,NA,57128.3611,4289.6169090315,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.492985004572508,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES215",-0.0429960190151141,0.00458554195170625,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",71406.13625,8903.27311615922,NA,74543.2748,4406.7481866031,NA,NA,NA,NA,60936.9862,4080.39406685811,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.508380633636359,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES218",-0.0584704189508662,0.00328619799693255,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",69355.75775,7543.93121041995,NA,73531.9192,2979.57239372191,NA,NA,NA,NA,59648.3194,4627.55884243213,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.520147213021263,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES219",-0.0624635506218423,0.00356792381860559,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",67679.92425,7694.13379327465,NA,72042.2784,2956.82020383617,NA,NA,NA,NA,58407.7222,4528.65556909349,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.525365716873079,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES220",-0.0490455455763486,0.00280742895955447,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",72289.77275,7207.91611262022,NA,75923.6484,3046.30296267907,NA,NA,NA,NA,62455.1249,4470.22058843194,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.527044390873249,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES221",0.167771482377318,0.00569441680572017,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",4533.485,626.228266294324,NA,3833.2748,260.573690265729,NA,NA,NA,NA,4000.4722,271.345308332308,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.559121971020494,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES222",0.0715936531870088,0.00106568257145317,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",0.20625,0.0107819293264239,NA,0.192,0.00839642781187333,NA,NA,NA,NA,0.2032,0.0143201489750165,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.726183194845819,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES223",-0.0477895177455084,0.003618479607338,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",68660.68175,7663.49485368559,NA,72021.6116,3615.66108630037,NA,NA,NA,NA,59662.3749,4149.6050514566,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.535776852245416,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES224",-0.0455002647217907,0.00379042517857552,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",67142.27275,7703.64707362062,NA,70267.8316,3511.03023509899,NA,NA,NA,NA,58124.8194,4183.0463574519,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.530097036101582,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES225",-0.0401674489047749,0.00313133782825556,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",71632.0455,7409.14985066535,NA,74567.89,3563.37001050403,NA,NA,NA,NA,62026.3194,4196.23008490821,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.530456918671513,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES226",0.0421366184967914,0.0096544139385272,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",4444.62125,673.933639217479,NA,4261.2308,595.54970929109,NA,NA,NA,NA,3878.5416,177.293685652554,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.542205285353796,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES227",-0.0119881555599694,0.00262370663138368,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",0.199,0.0134412301024373,NA,0.2014,0.017343586710943,NA,NA,NA,NA,0.1961,0.0112195266289527,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.726514068714712,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES228",-0.0581672630882648,0.00364048649004811,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",68920.4545,7723.19456008637,NA,73048.2564,3656.61526561714,NA,NA,NA,NA,60169.5138,4456.38019988891,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.542884950804603,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES229",-0.0622162707127899,0.00383228764947572,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",67252.9545,7730.31449702712,NA,71570.088,3681.73898270009,NA,NA,NA,NA,58666.875,4456.76697698166,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.541674228727626,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES230",-0.0518694030571493,0.00323200135361119,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",71630.75775,7551.5296523871,NA,75444.2492,3592.52062448098,NA,NA,NA,NA,62560.9861,4458.42262622846,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.543498270675548,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES231",0.116920631816071,0.00270459140983839,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",4330.1515,407.158140288267,NA,3852.3444,191.505768368214,NA,NA,NA,NA,3868.9027,174.398144669699,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.577994710405346,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES232",0.0542619280286061,0.00202175974055367,"+",0.604599788078073,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",0.19975,0.0156498136304132,NA,0.1892,0.00933809402394301,NA,NA,NA,NA,0.1915,0.0102007624987329,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,-0.684819081957767,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES234",0.185459069551509,0.00685635675830465,"+",0.573573720954548,"Mother","s19","Musolf et al_2015","S2","musculus.3","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",88243.236,13841.1853318188,NA,73305.6713333334,4769.9467214065,NA,NA,NA,NA,66238.6365,12885.4138334113,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,-0.313860984404135,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES235",0.190281703353537,0.00714466278579765,"+",0.573573720954548,"Mother","s19","Musolf et al_2015","S2","musculus.3","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",86607.43525,13818.4480690976,NA,71600.6366666667,4899.48879914489,NA,NA,NA,NA,65145.4545,13795.0105408854,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,-0.31699960483184,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES236",0.195258188508013,0.0056346966979845,"+",0.573573720954548,"Mother","s19","Musolf et al_2015","S2","musculus.3","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",91795.0325,12995.6534045651,NA,75512.6351666667,4620.49446517766,NA,NA,NA,NA,69802.2725,13785.3684328172,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,-0.333483589818276,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES237",0.144878289265094,0.00368882857860552,"+",0.573573720954548,"Mother","s19","Musolf et al_2015","S2","musculus.3","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",0.20575,0.0209184926161837,NA,0.178,0.0144913767461894,NA,NA,NA,NA,0.2025,0.00353553390593272,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,-0.7246310914288,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES238",-0.0426524963098157,0.00417720490465395,"+",0.573573720954548,"Mother","s19","Musolf et al_2015","S2","musculus.3","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",74352.40275,5053.63173352705,NA,77592.3225,10448.6713702485,NA,NA,NA,NA,61843.182,5666.49635756064,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,-0.469457425810508,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES239",-0.0404836320442162,0.00400037703986497,"+",0.573573720954548,"Mother","s19","Musolf et al_2015","S2","musculus.3","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",72380.22725,5077.62055821789,NA,75370.5631666667,9716.75338277213,NA,NA,NA,NA,59870.4545,5062.24179323158,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,-0.461063610199127,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES240",-0.0358622767624234,0.00418516831146907,"+",0.573573720954548,"Mother","s19","Musolf et al_2015","S2","musculus.3","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",77172.77075,5578.88770454125,NA,79990.5866666667,10512.6172949933,NA,NA,NA,NA,65202.2725,4451.55892115476,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,-0.493204643800707,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES243",0.0962714113175704,0.00360280103420641,"+",0.573573720954548,"Mother","s19","Musolf et al_2015","S2","musculus.3","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",85535.69275,9125.85774953417,NA,77685.0115,5235.8011517798,NA,NA,NA,NA,63693.182,40385.4393138201,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,-0.301695923966145,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
